answer,question
"[""4""]",what type of joint is formed between the radius and ulna
"[""January 11, 1970""]",lonic bonds form between two ions that have
"[""9""]",who is the guy who does thug notes
"[""2010""]",where does a cello sit in an orchestra
"[""17""]",who was the first winner of rupaul's drag race
"[""December 2003""]",who plays mike's dad in the middle
"[""1998""]",at which part of eyes there is no sense of vision
"[""ground state""]",when is spiderman homecoming going to be released
"[""April 1, 1999""]",when was the last fifa world cup held
"[""Charles Young""]",where does the last name peinado come from
"[""Marley""]",who was the second prime minister of kenya
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",a touch of frost season 5 episode 4
"[""2000""]",how long are the high school musical movies
"[""Welton Academy""]",how long has florida been a right to work state
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who became leader of russia after the collapse of the soviet union
"[""South Side, Chicago""]",when did lucille ball start i love lucy
"[""2002""]",world war 1 attacks often began with a of cannon fire
"[""1982""]",who won season 4 of america's got talent
"[""March 9, 2018""]",who plays the queen of thorns in game of thrones
"[""October 10, 2017""]",who sings let's fall to pieces together
"[""Lake Baikal""]",jeff loves adopted name for music for mountains
"[""Thurl Ravenscroft""]",who sang i'll leave a light on
"[""August 17, 2018""]",who played miley's mom on hannah montana
"[""Alex Rodriguez""]",by 1776 how many english colonies had been established along the atlantic coast
"[""North Korea""]",where does a substrate attach to an enzyme
"[""Miguel Cabrera""]",what is the name of washington dc airport
"[""9""]",what airs first chicago med fire or pd
"[""Barbicide""]",person who has to be center of attention
"[""13""]",who has raced in the most f1 races
"[""a maroon Bristol 405""]",which musical is send in the clowns from
"[""Anderson Silva""]",what were the cause of the american civil war
"[""Greek""]",who is the actor that plays the hound in game of thrones
"[""Australia""]",who was the last british female to win wimbledon
"[""New York Yankees""]",when was sgt pepper released in the uk
"[""1962""]",in the metric system the prefix centi- means
"[""Jesse Donald Knotts""]",who as won the fa cup most times
"[""Ryan Guzman""]",you're gonna miss me when i'm gone with cups
"[""2018""]",who is the chief secretary of united nation
"[""1950""]",who wrote the song on the eve of destruction
"[""four""]",who has the most second place finishes in golf majors
"[""Matthew Prokop""]",who is chief justice of the supreme court
"[""4""]",who plays the joker off of suicide squad
"[""August 17, 2018""]",who sings evermore on beauty and the beast
"[""March 9, 2018""]",who does miranda cosgrove play in despicable me
"[""Eagles""]",when did nigeria become a member of oic
"[""1984""]",who sang don't fall in love with a dreamer
"[""Dylan""]",when is steven universe save the light coming out
"[""2018""]",who represents fresno in the california assembly and state senate
"[""ground state""]",when did the northwest mounted police become the rcmp
"[""E. M. Forster""]",who is the mother of dragons in game of thrones
"[""centroid""]",when did the last season of one tree hill air
"[""Sarabi""]",where did 12 years a slave take place
"[""Australia""]",who played lord voldemort in harry potter series
"[""a wild Pikachu""]",who played mary magdalene passion of the christ
"[""Lionel Messi""]",where did the last name palafox come from
"[""December 15, 2017""]",chemist who contributed towards the discovery of oxygen
"[""Queen's Park""]",when was the last time england made the quarter final world cup
"[""10 one-hour episodes""]",what is the purpose of a carriage bolt
"[""James Arthur""]",where is mt midoriyama located in las vegas
"[""Ryan Guzman""]",what is the date for this year's wrestlemania
"[""10 one-hour episodes""]",when was ethnomethodology used for the first time
"[""China""]",when was the lend lease act extended to the soviet union
"[""Guaranteed Rate Field""]",who translated the song we shall overcome in bengali
"[""2002""]",when did the apa create the code of ethics
"[""A concerto""]",when was the last time houston astros were in the world series
"[""2018""]",when is spiderman homecoming going to be released
"[""Sachin Tendulkar""]",who sang the song bang bang in kill bill
"[""2012""]",when was the original star is born produced
"[""Season 4, Episode 8""]",physician who studies and treats diseases of the endocrine system
"[""Eagles""]",what movie was the song runaround sue in
"[""2009""]",the government's response to the protest in tiananmen square resulted in
"[""1900""]",who owns the senkaku/diaoyu dao islands
"[""1967""]",when does the next avengers movie after infinity war come out
"[""Welton Academy""]",the girl who were kidnapped for 10 years
"[""Elstree Studios""]",when did the toronto blue jays win the world series
"[""1974""]",who streaked across the stage at the 1974 academy awards
"[""Josh Groban""]",who had established their trading company in chandernagore
"[""1890""]",who plays theo carver on days of our lives
"[""January 11, 1970""]",how long is a representatives term of office
"[""Queen's Park""]",valve responsible for preventing backflow of blood from the lungs into the heart
"[""12""]",when does home and away return april 2018
"[""18 August 2011""]",who wrote east of the sun west of the moon
"[""Christopher Robert Evans""]",when did the three pence go out of circulation
"[""April 1, 1999""]",who originally sang counting flowers on the wall
"[""1943""]",when did the black and red jordans come out
"[""122""]",who steers the boat on the river styx
"[""2015""]",what popular food is thought to have originated in naples italy
"[""Ryan Guzman""]",who was the killer in scream 2 movie
"[""Jimmy Cliff""]",the proximal row of carpal bones consists of what bones
"[""Jason Michael Lee""]",when does hodgins end up in a wheelchair
"[""1967""]",when does the next season of travelers come out
"[""13""]",when was the first internal combustion engine made
"[""January 11, 1970""]",do they sell beer at gas stations in nj
"[""35""]",where does cerebrospinal fluid occur in our body
"[""2012""]",what does gc stand for in tour de france
"[""71%""]",when did the olsen twins start full house
"[""Ryan Guzman""]",when did the first harry potter book get released
"[""12""]",what episode does fairy tail win the grand magic games
"[""1974""]",which state of india population decreased in 2011
"[""State governments""]",how long until a sunburn starts to peel
"[""12""]",when was the first morgan silver dollar made
"[""2017""]",indian chief justice of international court of justice
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who is the most capped england football player
"[""A concerto""]",who was painted the paintings during the pink period
"[""10""]",when did mr hooper dies on sesame street
"[""2017""]",who sings don't call us we'll call you
"[""China""]",when was the election to the constituent assembly held in india
"[""a maroon Bristol 405""]",who has the fastest selling album of all time
"[""1984""]",first indian chief justice of bombay high court
"[""Calcium ions""]",who is appointed as the chairman of film and television institute of india
"[""May 5, 1992""]",who won wicked tuna outer banks season 4
"[""1939""]",when did charleston become the capital of west virginia
"[""December 2003""]",where do the blue jays live in toronto
"[""April 28, 2017""]",who played sugar ray leonard in hands of stone
"[""1,089 sq ft""]",how many layers does open systems interconnection model have
"[""2012""]",who plays jake in not another teenage movie
"[""1890""]",what percent of schools wear uniforms in the us
"[""1998""]",how many workers died building the golden gate
"[""Spanish""]",who played the role of dia in aaja nachle
"[""4""]",when was the first mcdonald's opened in canada
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who was the best player in 1998 world cup
"[""eastward, in prograde motion""]",what are three types of tissue that can be found in the dermis
"[""March 15, 2013""]",who does the voice of gloria in madagascar
"[""1974""]",when were voters first invited to participate in the presidential nomination process
"[""Alex Rodriguez""]",where does the tip of a picc line end
"[""State governments""]",when did the last spanish american veteran died
"[""1982""]",who is the first indian person to climb mount everest
"[""Dylan""]",what was the first need for speed game
"[""Australia""]",how many inches of rain did hurricane allison bring to houston
"[""produces a lubricating mucus""]",who is credited with saying markets can stay irrational longer than you can stay solvent
"[""Clemson\n1""]",when was smoking banned in pubs in the uk
"[""copper""]",who has been chosen for best supporting actress in 64 national filmfare award
"[""2010""]",when did jersey shore family vacation episode 3 air
"[""12""]",where are the piney woods located in texas
"[""2002""]",the square of the period of a planet is equal to what cubed
"[""Niagara River""]",naruto shippuden ultimate ninja storm 4 release date
