answer,question
"[""Anil Kumar Jha""]",who's won the most trophies liverpool or manchester united
"[""Christopher Robert Evans""]",who plays molly's sister in mike and molly
"[""Atlanta–Fulton County Stadium""]",who played judith on two and a half
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who played the pigeon sisters on the odd couple
"[""Saleisha Stowers""]",who has the number one pick in the nba draft this year
"[""Clemson\n1""]",what territories did us gain after spanish american war
"[""December 15, 2017""]",how many sweeps have there been in the world series
"[""18""]",when is season 6 of counting on coming out
"[""Dylan""]",who played michael the wraith on stargate atlantis
"[""9""]",who was the last horse who won the triple crown
"[""West Indies""]",who said my god what have we done
"[""New York Yankees""]",who wrote the song it's so hard to say goodbye
"[""2010""]",stars on the main sequence produce energy by fusing hydrogen into
"[""St. Louis Cardinals"",""San Francisco Giants""]",major blood vessels that carry blood away from the heart
"[""Billie Jean King""]",who played bo brady in days of our lives
"[""August 27, 2017""]",what is the c for on football jerseys
"[""West Indies""]",explain three things that the allies demanded that germany do as part of the peace treaty
"[""Thurl Ravenscroft""]",top goal scorer in football world cup history
"[""April 1, 1999""]",who holds the most triple doubles in nba history
"[""in 2018""]",who does the voice for the dad in incredibles 2
"[""October 10, 2017""]",where was the movie live and let die filmed
"[""1950""]",when is closing ceremony for the commonwealth games 2018
"[""2017""]",how many osteopathic medical schools are there in the united states
"[""7""]",who plays the hairdresser in she's the man
"[""Calcium ions""]",when did the new russian calendar go into effect
"[""1982""]",the southern border of the sahara desert is known as the
"[""Ryan ten Doeschate""]",who played the beaver in leave it to beaver
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who has won the most trebles in scottish football
"[""V8 engine""]",who played bernardo in the movie west side story
"[""University of South Carolina""]",when do chapters of my hero academia come out
"[""2012""]",whats the demons name from truth or dare
"[""1967""]",how far is ames iowa from des moines iowa
"[""Australia""]",the vestal virgins were associated with the prosperity of which civilization
"[""December 15, 2017""]",when did the draft start for world war 2
"[""New York Yankees""]",how much territory did the ottoman empire cover
"[""Zaira Wasim""]",when did france and great britain declare war on germany
"[""Dylan""]",who wrote the song where have all the flowers gone
"[""1980""]",who won odi series india vs england 2018
"[""Ryan ten Doeschate""]",how many episodes is terrace house opening new doors
"[""Thurl Ravenscroft""]",what does s s stand for on a boat
"[""March 25, 2011""]",who won the last open at st andrews
"[""122""]",what is the strongest type of nuclear bomb
"[""Dylan""]",when does the coast guard fall under dod
"[""King Edward Peak""]",who played ray's mother in the movie ray
"[""1900""]",who played winnie in mrs brown's boy
"[""2000""]",who does ben from baby daddy end up with
"[""August 17, 2018""]",when did peter pan win the melbourne cup
"[""New York Yankees""]",how many episodes in series 7 of once upon a time
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who sang it's such a perfect day
"[""eastward, in prograde motion""]",who was involved in the 1938 day of mourning
"[""Clayton Moore""]",what was the last year honda element was made
"[""2017""]",who sang i should have been a cowboy
"[""the axon terminal""]",when did haiti and the dominican republic split
"[""oxidative phosphorylation""]",who wrote the country song for the good times
"[""10""]",what is the film in man in the high castle
"[""1981""]",who sang i left my heart in san francisco
"[""1974""]",who plays janine's mom on house of payne
"[""San Antonio""]",the first known european to set foot on north america was
"[""Billie Jean King""]",what is the longest race track in the world
"[""2015""]",who plays lydia in bbc pride and prejudice
"[""2012""]",shooter from love & hip hop atlanta real name
"[""after a minor infringement""]",who sang love don't live here anymore
"[""Thurl Ravenscroft""]",who are the nba players in uncle drew
"[""Greek""]",when did the first ikea store open in the uk
"[""12""]",what do they call flip flops in australia
"[""Billie Jean King""]",who is the eagle in looking for alaska
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",movie where guy cuts off girl's arms and legs
"[""A concerto""]",who plays barry allen in justice league movie
"[""Meredith Willson""]",when was the movie beauty and the beast made
"[""1942""]",which part of the plant is sugar beet
"[""2015""]",who sang had the time of my life
"[""Shirley Mae Jones""]",what number is snorlax on the national pokedex
"[""ground state""]",when did the last season of one tree hill air
"[""18 August 2011""]",where did the first chick fil a open
"[""1943""]",who played rush limbaugh on the family guy
"[""oxidative phosphorylation""]",when did the us first send troops to afghanistan
"[""Season 4, Episode 8""]",what was the name of the german government after ww1
"[""1,089 sq ft""]",who is the female lead in chitty chitty bang bang
"[""in 2018""]",when did but im a cheerleader come out
"[""2012""]",who plays liam in season 8 of shameless
"[""Shirley Mae Jones""]",ancient harp like musical instrument in the zither family
"[""Jason Michael Lee""]",how many number one hits did the supremes have
"[""Tuticorin (Thoothukudi)""]",where was ex on the beach season 4 filmed
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",where was im the one music video filmed
"[""South Side, Chicago""]",the next step season 3 how many episodes
"[""May 5, 1992""]",what is the song anything you can do from
"[""John von Neumann""]",where will future mlb all star games be held
"[""Marvin Gaye""]",what was the third battle of the american revolution
"[""10""]",who has won the mens singles french open tennis tournament 2018
"[""2018""]",sbestos is commonly found in buildings and structures built before what year
"[""Monasteries"",""wealthy individuals"",""rulers""]",who said we hold these truths to be self evident that all are created equal
"[""Zone Improvement Plan""]",who sang the song i feel it coming
"[""John O'Banion""]",who sang the song how much is that doggie in the window
"[""March 15, 2013""]",who the girl in somebody that i used to know
"[""ground state""]",where does the southwest coast path start and finish
"[""China""]",where does the bread and butter roast come from
"[""copper""]",what person has the most subscribers on youtube
"[""1981""]",who belongs to the absurd school of drama
"[""Clayton Moore""]",when did all eyez on me come out album
"[""ice caps""]",who was the first president to use air force one
"[""Niagara River""]",backwards compatible xbox one games call of duty
"[""March 27, 2018""]",whats the clown's name in house of 1000 corpses
"[""Thurl Ravenscroft""]",bay of bengal is a sea or ocean
"[""Welton Academy""]",what episode of bunk'd is tiffany's mom in
"[""13""]",preamble of india is amended how many times
"[""2–4 years""]",explorer who found a sea route to india around africa
"[""Welton Academy""]",who played andy sipowicz son on nypd blue
"[""Matthew Prokop""]",thing that connects tongue to bottom of mouth
"[""copper""]",which type of plate boundary is in the southern california region
"[""18""]",when was the hymn in the garden written
"[""Eagles""]",how many seasons of beat bobby flay are there
"[""Lake Baikal""]",who won the national football championship last year
"[""John O'Banion""]",what is the latest season of marvel agents of shield
"[""March 27, 2018""]",the concept of fundamental duties was adopted from the constitution of which country
"[""PewDiePie""]",where are you from if you are samoan
"[""Islamic prophet Muhammad""]",what type of lizard can walk on water
"[""Season 4, Episode 8""]",what breed of dog is bosco in marmaduke
"[""1982""]",when did they stop using cabooses on trains
"[""1981""]",when did season 2 of handmaid's tale start
"[""December 15, 2017""]",starship nothing's going to stop us now film
"[""1974""]",which country is called land of morning calm
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",when did hull fc win the challenge cup
"[""Charles Young""]",when was east india company established in india
"[""12""]",who has the fastest nfl combine 40 time
"[""Spanish""]",when did the new pirates movie come out
"[""Amanda Shiflett""]",when did the boston celtics win their first championship
"[""2017""]",where did the motto don't tread on me come from
"[""John von Neumann""]",who is the owner of royal challenges bangalore
"[""Ireland""]",when did a computer first beat a human at chess
"[""9""]",supreme court case which established the clear-and-present danger test for restricting expression
