name,pop,lat,lon
Woburn,9586,39.3707168,-83.24214872
Council Bluffs,9580,40.9134368,-123.13777792
Fruita,9574,40.4472163,-87.09878479
La Crosse,9570,37.9141487,-72.19800174
Collinsville,9567,38.3555258,-68.26317313
Imperial Beach,9560,30.9219971,-88.31839173
Passaic,9558,38.687602,-109.16627464
Opelika,9556,41.0939025,-116.23475065
Eufaula,9555,28.9252474,-72.3942678
Bel Air,9552,38.7769568,-110.84242317
Oradell borough,9536,45.6371065,-123.85837364
Bay,9535,41.2347002,-75.41124197
East Stroudsburg borough,9535,40.9660419,-97.87490978
San Bruno,9534,31.7754038,-91.90620743
Jacksonville,9522,40.3828739,-118.31887766
Banning,9514,42.2869315,-95.613117
Westland,9503,38.3011911,-103.57557609
Baldwin borough,9498,38.4826042,-89.51167817
East Cleveland,9488,43.5562036,-107.2207837
El Dorado,9483,36.8253164,-120.01373897
Benton,9471,29.2817469,-98.6704139
Springdale,9466,42.9002125,-91.4676651
Terre Haute,9460,31.6358269,-117.17912886
Loma Linda,9458,41.4264705,-119.46309381
Atascadero,9454,43.1367599,-91.0407017
Kennewick,9446,35.7556456,-95.80482353
Wallington borough,9437,41.3214537,-90.85527467
Hinesville,9409,47.1095572,-75.73207919
Pensacola,9406,36.6597347,-86.22431168
Hammonton,9403,35.374,-123.06705286
Billings,9399,29.3725569,-91.61029872
Cranston,9399,32.1012088,-118.15830918
Elsmere,9399,44.9873289,-72.05268535
Pompano Beach,9395,36.424589,-115.27408209
Philadelphia,9386,35.7113773,-80.06002402
Loveland,9377,29.9299388,-80.07966796
Florida City,9374,41.2532058,-88.68051747
Kuna,9370,34.0071605,-100.59037573
Oakley,9369,31.3917574,-70.6598741
Mount Prospect village,9359,37.1358033,-99.80274724
Dover,9356,38.4946133,-116.22556793
Kirkwood,9343,37.9010946,-105.56850013
Bloomingdale borough,9343,44.8936994,-99.08955714
Guymon,9337,38.5238455,-75.91718599
Arvada,9332,36.3497616,-118.28135429
Parma Heights,9329,40.1777375,-113.25015135
West University Place,9324,42.9968764,-120.11088343
Canyon,9323,43.9046326,-103.21650221
Broussard,9322,33.3545642,-117.31321718
Muskegon,9320,36.9469394,-98.91605454
Streetsboro,9308,32.8647948,-103.50542055
Washington Court House,9300,29.8482393,-123.2202956
Winston-Salem,9297,48.1148519,-105.09354656
Brookhaven borough,9296,42.1359647,-121.63286365
Sammamish,9294,34.3638705,-107.75730907
Suamico village,9294,36.7531654,-115.68940541
Colonial Heights,9290,34.9351529,-73.64963804
Thomasville,9273,34.986427,-113.61429386
Farmville,9269,37.6778728,-74.60089448
Lady Lake,9262,43.3925846,-89.92320949
Fairburn,9261,33.4032499,-70.57977927
East St. Louis,9251,44.2282412,-86.00319647
Franklin,9245,42.4837463,-122.91810855
Catoosa,9238,28.6698154,-101.79844987
Grand Forks,9233,48.2820204,-72.68706981
Glenolden borough,9232,40.3775961,-121.6763001
Buford,9232,34.8053062,-100.87304185
Tallahassee,9225,39.6204353,-78.9069027
Bellmawr borough,9224,36.2261533,-92.97039518
Weirton,9222,41.7741173,-99.61222145
Inkster,9222,34.8676022,-86.74158073
Palisades Park borough,9213,40.6135331,-92.789368
Broken Arrow,9211,45.0338438,-85.19956129
Oakdale,9211,38.7632178,-101.12689864
Bloomsburg,9208,32.7324384,-118.02650875
Beachwood,9204,40.851468,-84.15826273
Kearney,9204,49.1,-91.78165876
Claremore,9199,39.0946607,-119.38398483
Meridian,9196,37.6512394,-72.56069278
Yorkville,9189,45.2521562,-86.39525083
Tooele,9187,36.636732,-85.07504676
Delray Beach,9178,40.8092917,-108.38437704
Franklin,9176,41.8272376,-79.68026576
Eagle,9174,36.1822598,-91.64547764
Summit,9172,41.2197644,-76.39813814
Lake Stevens,9170,37.0774328,-80.06117944
Broussard,9170,38.1369922,-108.80785705
Fraser,9165,33.0360341,-90.15192721
Beckley,9165,46.0949123,-95.41522236
Freeport,9164,41.0486144,-87.1144773
Fitzgerald,9159,36.1079851,-93.70896996
Lowell,9143,45.5188405,-102.94477775
Chesapeake,9139,24.9913768,-105.99907898
Albert Lea,9121,34.3859978,-113.6646958
Miami Beach,9118,41.1793802,-102.74381182
Big Rapids,9114,37.9492586,-123.21433942
Franklin Park borough,9113,35.820551,-103.73052833
Fargo,9102,39.245982,-70.08936564
Hayward,9098,38.9090805,-88.06011412
Jersey Village,9092,39.5146455,-117.46512513
Fairfax,9088,36.4809549,-119.00106098
Charleston,9088,40.3349343,-116.22804898
Aiken,9077,36.3355422,-92.98138201
Crookston,9076,32.9471906,-72.79231274
Hornell,9073,42.2775287,-94.49112355
Breaux Bridge,9072,40.009121,-115.47041382
Moses Lake,9068,34.5675075,-112.2112801
Faribault,9064,35.0096001,-106.41261933
Cibolo,9063,29.8235138,-118.87859042
Grand Forks,9058,41.301984,-77.3624533
Lyndon,9056,40.3418939,-106.58856277
Beavercreek,9055,27.7546616,-85.31136468
Jonesboro,9044,37.9375419,-123.67599099
Yucca Valley,9043,46.4868416,-88.1693935
Norco,9039,34.8208501,-73.41827398
Corvallis,9034,35.3298245,-112.11792514
Woodridge village,9024,42.5262799,-97.87532873
Torrance,9023,40.5311729,-77.42530002
Green Bay,9021,35.8401617,-109.46308212
Jenks,9015,42.3330485,-111.40678998
Summit,9012,41.8522158,-105.79435256
Ridgeland,9008,30.0777599,-120.82216173
Crown Point,9002,37.2631602,-96.17943671
Southlake,8999,33.3719575,-68.43006161
Cleveland Heights,8995,42.2239675,-69.00755296
South Plainfield borough,8989,37.0284212,-100.0302253
Broadview village,8984,36.2023121,-105.42582242
Grimes,8979,36.5112792,-89.7264773
Effingham,8969,26.5996444,-100.15444148
Dyer,8958,39.8435793,-117.37764742
Gering,8953,34.0914815,-84.30557575
Binghamton,8946,35.2529467,-116.60596246
Lomita,8939,45.5446222,-80.46761041
Lake Park,8937,38.70985,-73.62010755
Senatobia,8935,41.2055571,-84.43356905
Corvallis,8927,39.3884551,-111.30731017
Harrodsburg,8923,41.7990221,-77.01654937
Carlsbad,8912,35.7080346,-72.02206818
Niles village,8911,38.8773465,-81.5738098
West Plains,8905,35.856136,-100.17394016
Windsor,8901,48.2194957,-107.81526513
Bridgeport,8898,44.5170355,-81.84130967
Rosemead,8898,43.6423421,-96.73689736
Niles village,8893,29.2464005,-104.12203591
Norton Shores,8886,40.2262991,-121.70158041
Alvin,8878,40.1219722,-100.47930663
Clarksdale,8869,38.3089013,-99.58247409
Shafter,8866,38.5461563,-78.56199803
Lynden,8861,48.5208239,-120.2371942
Lincoln Park,8855,37.8308753,-74.15348925
Farragut,8852,39.1433478,-107.64824364
Mount Carmel,8852,36.0112106,-119.77730516
Yeadon borough,8850,34.2287472,-117.99026525
Waynesville,8848,35.889402,-79.81645115
Cincinnati,8840,47.2328184,-104.83065907
Monroe,8835,38.5358279,-119.40070337
El Dorado,8830,37.280662,-122.0254206
Lovington,8821,31.5944603,-93.39945376
Swainsboro,8815,43.3152951,-102.71382061
Grove City borough,8815,41.9170642,-85.05558816
Moore,8815,32.6869135,-103.00403572
Brookhaven,8813,33.7899152,-113.78858542
Sonoma,8812,36.364258,-113.11161376
Bloomington,8810,32.7016482,-101.35518741
Lino Lakes,8807,40.1022049,-94.81664819
La Junta,8802,40.397156,-107.31356818
Pryor Creek,8800,31.8939314,-112.46041362
Glenpool,8794,45.8045858,-88.54639351
Ridgefield borough,8785,44.6820965,-88.20036109
East Grand Rapids,8778,38.3302315,-72.64300194
Pickerington,8774,29.6155321,-87.25089845
Oak Hill,8769,43.3969155,-111.88644
Janesville,8768,32.25477,-115.99345339
Guntersville,8760,29.1483718,-84.97144164
Wanaque borough,8754,40.022405,-88.2785597
Palmetto,8751,28.232083,-85.16121559
Pearl,8750,36.2039379,-84.13329393
Pacific Grove,8748,40.3377776,-72.93961181
Mountain Home,8745,43.5148943,-98.93564361
White House,8742,32.4297344,-114.58007711
Waverly,8721,25.443502,-76.48211332
Savage,8720,49.1,-94.32980028
Clawson,8719,33.0131091,-89.52546875
Ray,8718,34.96483,-70.69454815
Cudahy,8718,34.6064391,-78.47840759
Schenectady,8717,26.3315647,-95.4219292
Virginia Beach,8716,41.4661227,-77.99964116
Solana Beach,8713,37.8198217,-106.47477436
Silver City,8712,40.751294,-106.25414028
Sylvania,8711,38.5839605,-87.38566207
Austin,8710,40.0712068,-110.85671353
Effingham,8707,30.8812542,-121.37378515
Wagoner,8705,27.9884929,-93.64719739
Spencer,8704,44.6669151,-98.88563341
Blue Ash,8695,29.3965633,-84.08057506
Harrisonville,8691,38.3297553,-92.24415758
Elizabethton,8689,40.2614061,-68.07511124
Blue Island,8682,39.5601026,-89.63911178
Bonney Lake,8680,36.1051118,-107.1712668
Claremore,8665,39.9599727,-77.91115198
Moore,8662,42.4094929,-69.53175669
Virginia Beach,8655,43.0769529,-99.38447155
Oregon village,8650,42.3397749,-76.24034281
Kaysville,8640,44.7780556,-123.8419347
South El Monte,8640,38.595205,-70.89720559
Palos Verdes Estates,8638,36.0716549,-68.52268949
Knightdale,8637,29.7705985,-102.29355926
Sugar Land,8636,40.7317966,-78.04556856
Maricopa,8634,32.4149334,-99.55511925
Saline,8629,40.6974287,-110.18590444
Yucca Valley,8629,38.2758032,-102.41488426
Avenal,8629,40.7858833,-119.59807548
Decatur,8627,36.5241933,-73.93753008
La Verne,8622,34.7692083,-123.23595063
Olive Branch,8620,47.6744803,-113.59803903
Holly Springs,8615,28.4799835,-81.42420852
Kingsville,8611,42.6390684,-115.75354974
Westland,8611,39.6396911,-71.32689406
Forest Lake,8606,44.1507704,-106.36171301
Vandalia,8606,40.5474485,-80.19876036
Maple Grove,8604,42.767658,-100.70933015
Seattle,8600,35.5165568,-93.27416474
Mount Joy borough,8595,35.1074424,-100.65249993
Niles village,8594,35.9327572,-97.70098846
Garland,8593,35.9000497,-78.0547088
Wentzville,8591,37.635697,-86.56896448
Camden,8583,39.183831,-91.81060249
Hartsville,8580,38.9963038,-116.3917514
Ponca City,8577,36.4417819,-105.20529809
Trotwood,8577,41.0095225,-114.11446033
Euclid,8576,35.2856737,-68.87041805
Flat Rock,8567,37.3309741,-121.07649442
Brook Park,8567,39.8871097,-87.79087077
Keokuk,8559,40.2717876,-115.83054303
Branson,8556,31.0422407,-68.0946406
Burley,8547,35.4315429,-79.14026904
Park Forest village,8545,26.3242749,-85.20776534
Jonesboro,8536,47.9244115,-73.10887037
Mentor,8535,49.1,-122.03041423
Barrington village,8533,36.9569923,-104.5108234
Santa Clarita,8530,43.7944531,-88.06543858
Oakland borough,8530,32.51686,-76.68032502
Collingdale borough,8523,37.4379644,-85.45136034
Meridian,8523,37.5418789,-74.43055718
Pasadena,8512,38.4312832,-107.1257927
Del City,8510,43.5893517,-81.47124217
Garfield,8508,44.5563643,-107.9671263
Beaumont,8507,36.5790484,-103.89799152
Runnemede borough,8502,41.5601899,-104.01246866
St. Matthews,8498,35.6320282,-74.96120202
Little Canada,8498,43.8564601,-106.28163619
Pasco,8486,41.4069721,-122.01453344
Perth Amboy,8481,38.263125,-69.88743617
San Marcos,8474,33.5805819,-121.14599628
La Crosse,8473,33.785609,-76.47156789
Alachua,8472,34.6254911,-96.69253703
Ocean Springs,8471,34.8082776,-71.65154611
Bainbridge Island,8467,42.6917883,-108.08413043
Gatesville,8465,38.61888,-78.81376164
Mount Rainier,8458,45.6707196,-124.13205192
Lake Dallas,8454,37.6616248,-110.21889151
Bowling Green,8454,45.1556591,-68.21780444
Clearwater,8453,43.1338063,-80.30421109
Fairfield,8448,35.2290402,-120.89243867
Erie,8446,34.8367,-104.55951476
Corning,8436,35.2624252,-95.99709679
Hasbrouck Heights borough,8434,41.8690697,-119.78139328
Charlotte,8409,41.9735916,-123.70068085
Wentzville,8385,49.1,-105.31878077
Round Lake Beach village,8383,41.0934799,-87.78536296
Biddeford,8382,35.7332124,-89.73211239
Moultrie,8381,33.4194536,-122.94541713
Keene,8380,32.9490215,-81.77351316
Meridian,8373,41.6840944,-111.40750238
New Milford borough,8368,35.5085284,-95.83547754
San Angelo,8364,45.9969565,-82.79959986
LaGrange,8355,33.6380625,-97.05008936
Markham,8354,48.9498979,-101.21653135
Mesa,8353,31.6104419,-102.21225817
DuBois,8353,40.3243893,-92.75807095
Camden,8338,36.8984294,-71.61944008
Temecula,8336,41.9483907,-121.91093834
Dyersburg,8336,31.5756773,-94.78075588
Rainbow City,8333,41.7307697,-93.53966964
Manteca,8333,44.6536517,-92.08990951
Lancaster,8333,30.5777407,-96.41813297
Atlantic City,8332,28.0366946,-105.18112358
Hibbing,8332,36.5232882,-84.93621604
Post Falls,8327,45.876848,-114.28467409
Vista,8325,41.4444514,-87.24003362
Miamisburg,8313,39.7534826,-102.5671919
Vandalia,8310,41.8714897,-115.29161065
Watsonville,8308,43.7743788,-115.74306415
Los Altos,8308,32.9979608,-77.40972117
Conneaut,8304,32.0046918,-91.76729178
Youngsville,8300,35.3313228,-86.61381266
Crookston,8297,40.8898339,-92.81888426
Prattville,8284,35.3185511,-103.08246806
Poway,8284,34.5884046,-119.19301018
Marianna,8268,42.0800203,-84.41499942
Panama City Beach,8268,34.5922209,-112.66376709
West Bend,8265,43.2330176,-115.14906189
Truckee,8258,43.0789803,-100.31335657
Manitowoc,8256,36.3791831,-104.65828348
Snohomish,8255,36.4572591,-121.15859781
Napoleon,8255,36.1503207,-79.88078596
Del City,8253,33.7015832,-68.6040996
Brecksville,8252,29.018696,-90.6561246
Pickerington,8251,41.9091293,-90.43684022
South Beloit,8247,38.6649296,-93.90473975
Kaysville,8239,42.0122661,-89.35371822
Nampa,8236,37.5126332,-85.25500422
Washington Court House,8232,39.569593,-108.14383133
Sutherlin,8222,37.0605507,-119.5606086
Fillmore,8218,32.5154677,-86.50933162
Minneola,8215,37.3673998,-97.09695774
Vineland,8214,46.0505323,-122.8699253
Millville,8213,31.7350161,-107.33985587
Fort Morgan,8208,46.0790731,-99.46572824
Montebello,8208,27.2720654,-68.66169252
Iowa City,8200,35.8989923,-119.55461718
Pittston,8200,43.1068402,-98.65656851
West St. Paul,8196,43.8781776,-117.13668718
Roanoke Rapids,8192,36.1407317,-113.433485
New Castle,8192,36.099874,-71.7940873
La Crosse,8191,36.0351318,-109.26831268
Murray,8188,35.1216025,-113.7272636
Santa Monica,8188,42.2713292,-111.48858581
New Franklin,8185,28.3729618,-95.64412863
Puyallup,8183,35.2599386,-102.66577532
Spokane Valley,8178,30.468001,-111.50414555
Manhattan Beach,8176,33.8520785,-108.46332613
Hope,8172,47.9022357,-81.42602202
Lynchburg,8170,38.0406424,-98.40218295
Franklin Town,8166,34.1562142,-104.04611288
Moraga,8166,40.0362618,-104.84747243
Hamilton,8159,40.2739546,-81.17632244
Riverside,8158,43.4911985,-109.01363929
Big Spring,8157,40.2658279,-122.47519252
Columbus,8152,33.4452816,-90.3878181
Novi,8150,42.4307925,-116.05677358
Pell City,8147,26.6947498,-69.73251284
Royal Palm Beach village,8147,30.9124883,-115.90195915
Duarte,8137,31.7996321,-91.095596
Canyon Lake,8136,38.2500743,-105.88554822
Rancho Palos Verdes,8134,33.3896751,-69.66618164
Zionsville,8134,35.302459,-78.18903462
Burlington,8133,32.066431,-109.61234802
Newburgh,8131,43.3442811,-95.35953248
Westland,8130,45.6182853,-108.24863067
Elk City,8127,39.9125243,-81.7201943
Mentor,8126,41.5653772,-103.09329627
South Milwaukee,8123,39.8916405,-100.86991706
Picayune,8116,36.7263217,-107.76165161
Garland,8113,35.4797482,-78.61749852
Modesto,8112,37.2005082,-106.09478912
American Fork,8108,41.155937,-68.16519568
St. Johns,8106,28.7456387,-79.83180905
Grants,8103,37.5077576,-71.55219613
Fairburn,8094,40.5917393,-81.82230893
Baxter,8090,45.7630549,-78.95022952
Appleton,8089,34.9511922,-123.84354796
Hoffman Estates village,8081,37.1702213,-113.60140114
Palos Hills,8077,34.2224253,-124.09038582
Wichita,8077,40.7930186,-121.65699728
Bartow,8074,38.9500093,-93.42517724
East Providence,8071,39.4978714,-116.84497018
La Feria,8066,41.5538795,-81.43826365
Yonkers,8063,33.0927348,-123.04252149
Delray Beach,8062,40.6963222,-112.38687738
Nixa,8051,44.0106824,-78.9908114
Wood Dale,8049,37.7009357,-115.11518352
Morris,8045,42.0551405,-105.55584486
Lowell,8038,41.8300105,-95.75005258
Folsom,8036,39.2131116,-119.76480665
Beech Grove,8034,35.5844384,-71.50960633
New Hope,8026,30.9941945,-77.70987918
Grinnell,8026,43.0703239,-85.18044962
Colorado Springs,8010,39.9551778,-106.57955974
Sylacauga,8007,31.8637085,-108.90501142
Sarasota,8006,49.1,-100.71656354
Great Falls,8004,42.9062273,-82.05048163
Fairlawn,8002,38.8305451,-86.01512177
Scarsdale village,8002,35.6888888,-88.99213036
North Bay Village,7996,42.5375474,-120.83245739
Beebe,7993,36.7916736,-86.74575261
Shively,7988,37.1985062,-101.50135526
Plaquemine,7988,36.992063,-84.64281812
Beaver Falls,7986,32.5698779,-112.63034026
Wenatchee,7984,25.1130775,-77.6462845
Hartford,7972,36.3204994,-75.11137773
Hurricane,7970,33.2440079,-117.73582937
Kernersville,7964,42.5369342,-95.98961955
Holladay,7957,32.1331166,-98.58954803
West Richland,7955,29.9484153,-71.97259697
Port Huron,7955,38.5152259,-85.85140759
Edmond,7954,38.8854632,-83.38831278
Port St. Lucie,7954,32.5691211,-120.81183196
Temple Terrace,7953,36.5461698,-111.1839167
Lewiston,7952,39.5881147,-115.30324499
Savannah,7950,38.4161395,-88.50967568
Trussville,7948,40.2172408,-72.93319444
Grover Beach,7946,43.3210706,-114.30000229
Yonkers,7945,32.1046072,-82.30126649
Water Town,7944,38.4614878,-90.85587607
Abilene,7936,41.8471862,-77.12317478
Montgomery village,7933,32.3897268,-79.94321343
Suwanee,7930,33.7607657,-88.57105842
Vineland,7930,42.4212156,-119.28043849
Winter Haven,7929,41.5669532,-90.00319571
Groves,7924,49.1,-101.55556491
Michigan City,7920,42.1557107,-89.68660659
Bogalusa,7919,31.5842672,-95.23089905
Owensboro,7917,36.4511002,-122.61721588
Ray,7914,32.1932091,-78.25511692
Front Royal,7912,39.6875771,-88.52358244
Keizer,7909,30.9618347,-82.62261892
DeKalb,7907,39.2036623,-98.55981918
Aiken,7902,37.6305536,-76.18573726
Clarksburg,7902,43.9075498,-99.11807208
Murphy,7900,38.9392679,-114.81127418
Rantoul village,7898,42.1937475,-120.64292767
Carencro,7894,36.0878816,-81.45886627
State College borough,7889,38.8592522,-93.03145315
Delafield,7886,24.833333,-110.45252839
North Little Rock,7884,33.6139312,-70.48291711
Oak Harbor,7877,36.3854766,-120.78964772
Jerseyville,7876,39.066095,-78.5083502
Grants,7875,37.4117528,-77.36842202
Grover Beach,7874,33.5923744,-108.81465238
Plattsburgh,7872,49.0717053,-120.99029976
Schertz,7872,41.060909,-72.02008311
Seabrook,7871,38.2384977,-70.27706403
Grand Ledge,7868,42.1088537,-89.73337087
Redwood City,7866,41.4914328,-123.25310006
Dover,7862,35.7798938,-114.60310368
Milton-Freewater,7861,36.2052445,-120.87661383
DeBary,7859,47.5376769,-88.10623326
Aventura,7859,36.2719184,-106.99181559
Mechanicsburg borough,7856,31.5507497,-106.44725753
Watervliet,7850,42.8339661,-113.65791112
Pharr,7838,36.0377643,-111.94688643
Hilton Head Island,7831,33.4421255,-103.38962893
Willoughby,7830,33.7098418,-120.9518297
Arvin,7830,41.5950669,-87.64675986
Middlesborough,7828,49.1,-103.37429294
Garden Grove,7827,38.8927556,-124.12906265
Pineville,7824,48.4642285,-97.85483517
University Park,7811,29.1822255,-86.97207193
Villa Rica,7811,41.7686352,-115.8949676
Kinnelon borough,7795,29.709362,-68.68586918
Coolidge,7795,38.9312877,-114.14818569
Palmetto,7793,39.7403779,-81.21476868
Lake Stevens,7792,43.462885,-110.14030305
Kenton,7792,37.6576721,-105.55885076
Carencro,7790,38.1148392,-78.24330647
Fairborn,7780,35.5728501,-85.34914484
Warner Robins,7779,38.2031687,-110.1729271
Costa Mesa,7776,41.7928105,-91.0267074
Hillsborough,7773,37.4023485,-104.24905268
Plainview,7768,40.1570928,-109.81590837
Saraland,7768,33.351833,-88.02368527
Warren,7764,29.3688978,-109.99775541
Oakland,7762,39.5688794,-122.67009056
West Des Moines,7755,40.6624209,-113.55390745
Smyrna,7745,43.1353162,-107.61710585
Overland,7744,46.4632935,-91.05448412
Rutherford borough,7743,38.100396,-92.57465212
Temple City,7739,38.3563362,-100.49729055
Pascagoula,7735,33.9115358,-80.79397619
Whitefish Bay village,7732,45.3181945,-112.73816346
Lamar,7731,34.6351383,-95.33420159
Calipatria,7730,31.0436523,-111.27098151
Rock Island,7724,41.1194567,-69.7385388
Clive,7723,42.4878168,-91.8156071
Solana Beach,7722,39.5065219,-93.42806679
Palo Alto,7721,30.5368843,-69.95922734
Novi,7721,37.4497551,-78.53194035
Paducah,7715,33.6804176,-78.81869241
Dana Point,7714,35.0921367,-81.83928081
Ridgefield borough,7712,42.6581758,-110.72085255
Kaysville,7710,34.5890216,-83.50222108
Meridian,7710,48.4092286,-87.91877616
Encinitas,7702,40.3748361,-69.55093643
Hannibal,7701,47.9348118,-113.77797689
Indiana borough,7699,40.7385108,-92.25596749
Logansport,7699,44.1695589,-93.36920189
Johnston,7697,36.6034853,-121.81918102
West Lafayette,7693,40.6263081,-85.51876685
Rice Lake,7691,36.4637162,-113.15645391
Cudahy,7690,38.7923701,-103.86868133
Ridgecrest,7690,41.5874039,-102.18960993
El Campo,7687,33.051095,-77.45057947
Franklin Lakes borough,7685,39.7486276,-109.15905937
Carson,7685,30.750207,-118.54443532
Richland Hills,7683,41.5064123,-90.219215
Southbridge Town,7681,31.740363,-103.38929794
Waldwick borough,7678,45.6533616,-84.65078981
Hinesville,7675,40.4221078,-121.00204548
Addison village,7674,41.4916541,-110.83594245
Havelock,7673,31.1037589,-117.76458345
Warner Robins,7661,31.9086703,-76.76067417
Glen Cove,7655,33.9366493,-105.1028238
Rochester,7653,34.238052,-100.53493844
Atlanta,7653,43.2087728,-122.69909259
Matawan borough,7650,32.1008852,-84.76333058
Gonzales,7648,30.0379192,-82.09853469
East Stroudsburg borough,7647,40.9686016,-76.2072344
Secaucus,7645,35.8061178,-102.59372073
Red Bluff,7645,37.0098348,-97.71824441
Palisades Park borough,7644,40.9186394,-96.34268704
Brookhaven borough,7640,30.6481626,-119.24133659
Springville,7635,36.6797966,-68.52824494
White Plains,7635,44.7149244,-82.15226301
Winthrop Town,7633,32.2430657,-105.18861991
The Colony,7631,41.5692535,-114.12024954
Cape Coral,7620,44.639898,-108.81113509
Orland,7609,28.5736563,-124.02767835
Bay Minette,7607,36.1815437,-84.86811686
Avenal,7606,33.180764,-120.55920988
Shawano,7605,43.3660483,-70.07762091
Robbinsdale,7593,38.5284995,-120.08001186
Coalinga,7592,32.8395849,-89.16001141
Westland,7591,39.0119642,-92.2764254
Eagle Point,7588,43.4283673,-74.86436068
Dumas,7582,41.0199059,-92.9241613
Guymon,7581,38.7842313,-99.01840809
Terrell,7578,33.9379939,-74.24745172
Elkins,7577,31.4282025,-74.71098213
Fort Worth,7576,37.3989093,-106.72092485
Country Club Hills,7572,35.8945259,-103.96039368
Clawson,7567,44.7280633,-94.40779458
Sugar Grove village,7560,36.3366476,-79.04326006
Saratoga Springs,7558,30.1978245,-108.44800165
Ocoee,7554,39.22837,-79.63913658
New Square village,7553,40.0796421,-93.04061209
Lynn Haven,7552,41.2619031,-112.78726508
Zachary,7551,37.2758333,-79.19253376
Lubbock,7550,33.9318603,-73.87232156
Saline,7550,36.7075175,-102.86791434
McAlester,7545,40.2661773,-78.2679012
Starkville,7544,33.6521224,-84.24375533
Eureka,7544,34.8362309,-104.1430183
Starkville,7542,32.9888689,-98.34133533
Durango,7541,34.5686748,-90.06001658
South Milwaukee,7539,37.7997946,-79.1880801
Sycamore,7536,35.2715047,-97.72449636
Mebane,7534,41.2328672,-98.69591085
Sauk Rapids,7533,34.002742,-108.36249306
Albany,7530,28.6092413,-83.36779766
Plaquemine,7529,37.7877348,-69.9801468
Terrell,7529,39.8000848,-121.64707424
Whitefish Bay village,7527,39.4384328,-79.2375651
Russellville,7527,43.2216275,-121.73927132
Alice,7522,36.2234385,-98.56600975
La Vista,7521,26.7496823,-112.92349277
Pine Hill borough,7519,35.8358362,-78.32647396
Deerfield village,7517,31.4390029,-114.54414574
Bucyrus,7511,32.5505189,-71.9346383
Keller,7508,43.871068,-82.34679559
Bainbridge,7507,47.1378595,-114.23767066
Cedarburg,7503,40.4684094,-75.63690986
Struthers,7502,42.2581574,-85.2066176
Santa Monica,7501,39.4276386,-83.67114676
Wadsworth,7490,35.0032698,-102.87865258
Lindon,7484,40.8977184,-94.54072984
Largo,7484,33.7184374,-106.49804751
Poteau,7483,40.4290764,-121.99943023
South Beloit,7480,33.6333349,-104.44665583
Mount Pleasant,7477,38.7105949,-92.9846561
Alamogordo,7474,30.2470412,-101.85204885
Central Falls,7469,29.7298978,-78.78984053
Rockford,7468,30.1943319,-122.22928167
Groves,7465,32.0037991,-95.80977855
Memphis,7462,46.0181775,-95.72894261
Aransas Pass,7459,35.0297649,-71.95291298
Seal Beach,7457,49.1,-78.89659674
Latrobe borough,7456,41.4182853,-105.99761205
Powell,7456,35.5116533,-86.87724304
Beverly Hills,7456,44.1800896,-105.6910039
Keokuk,7455,37.5645861,-95.87132071
West Chester borough,7454,39.6371109,-105.07814444
Sussex village,7450,46.041086,-95.45790084
Chillicothe,7438,44.3187206,-91.30191397
Richmond,7437,40.0743356,-78.97529419
Westbrook,7436,36.0503642,-107.12891879
Folsom,7435,35.348648,-85.44668921
Duluth,7431,37.9903278,-81.04429857
Yonkers,7429,41.9405966,-95.09762425
Wenatchee,7427,35.9091616,-100.13558838
Colonial Heights,7427,31.8090687,-106.4313908
Wheeling,7426,32.4373246,-113.42181742
Elizabeth,7426,30.6547268,-109.24814098
Lake Forest,7424,38.7302109,-108.12796842
Vista,7424,44.2455128,-124.02679607
La Grande,7414,44.2763311,-91.69432169
Hamilton,7411,39.4662502,-107.6933033
St. Johns,7407,33.305872,-100.98512608
Bowie,7403,40.9894512,-120.74362296
Sleepy Hollow village,7402,32.2764309,-107.03584934
Mountlake Terrace,7400,38.7646782,-94.42517288
Hialeah Gardens,7399,42.8726431,-88.78598068
Donaldsonville,7399,40.7577103,-78.5665082
Shoreview,7398,35.5418492,-115.47766748
Raymondville,7398,31.561246,-104.65455776
McAllen,7395,40.4954642,-101.18192399
Davis,7393,42.5995594,-110.97230286
Glen Ridge borough,7388,38.1815225,-108.14416944
Jersey City,7382,35.0455484,-108.1181811
McPherson,7373,36.9153568,-111.05069439
Escanaba,7371,42.7061094,-117.31164737
Tuscaloosa,7368,38.9080653,-90.99501224
Tomball,7365,46.1160067,-118.96490344
New Brighton,7355,40.889501,-119.22285834
Logan,7351,43.2598683,-105.36507802
Cabot,7350,36.7177609,-79.47809371
Hammond,7345,42.041706,-89.25453084
Neosho,7344,30.6106618,-77.42580801
Westbrook,7342,33.2429982,-87.42752942
Gallup,7338,25.0201063,-103.12583313
Fredonia village,7336,38.3433923,-103.26256657
Sumter,7332,47.2487556,-93.24774467
East Moline,7331,35.6923832,-101.52687334
Manville borough,7330,28.8109894,-98.58318043
Phoenix,7328,38.3504373,-80.34681526
Maplewood,7324,45.2451228,-98.29103447
Green River,7323,32.2737471,-87.747028
Wheeling,7323,32.5140515,-80.32731601
Eloy,7322,40.9119288,-105.64519287
Craig,7321,31.7303587,-88.49619224
Garfield Heights,7321,49.1,-112.59699902
Park Ridge borough,7319,36.1504392,-89.04470937
Phillipsburg,7316,31.8358123,-92.70707482
Pasadena,7307,38.5428552,-108.91703802
Auburn Hills,7307,36.3116728,-84.35584862
Calabasas,7305,35.7649,-92.28085165
