answer,question
"[""December 15, 2017""]",when did the herald of free enterprise sink
"[""ground state""]",where does lana del rey live in la
"[""Niagara River""]",where is the sec football championship game played
"[""1939""]",who was the first captain of pakistan cricket team
"[""Gal Gadot""]",when did newspapers peak as a mass medium
"[""Guaranteed Rate Field""]",who sings i like the way you move
"[""1998""]",when does this season of the walking dead end
"[""Elstree Studios""]",who is the presiding officer of the house of reps
"[""Parafollicular cells""]",who played eddie on the tv show frasier
"[""2–4 years""]",who do the avengers fight in infinity war
"[""pyramidion""]",which is the biggest airport in saudi arabia
"[""Prince Phillip""]",who played scarlette o'hara in gone with the wind
"[""12""]",who scored the most points in a playoff game
"[""December 15, 2017""]",what was the mouse called in green mile
"[""January 11, 1970""]",when was the last time ireland qualified for world cup
"[""South Side, Chicago""]",who walked past the man in the good samaritan
"[""12""]",which celestial bodies will isro's proposed aditya mission study
"[""produces a lubricating mucus""]",what kind of money does new zealand use
"[""179""]",how old is the kid that plays bruce wayne on gotham
"[""January 11, 1970""]",who was the first president to use air force one
"[""1950""]",what was the source of alpha particles in rutherford's experiment
"[""Spanish""]",who won football manager of the year 2018
"[""originally from the Greek""]",when did zidane join real madrid as a coach
"[""Bella Dayne""]",who hired leonardo da vinci to paint the last supper
"[""March 27, 2018""]",when did us first land on the moon
"[""April 1, 1999""]",who starred in lost and the vampire diaries
"[""King Edward Peak""]",when is the day as long as the night
"[""1890""]",who is singing in the background of gold digger
"[""Barbicide""]",what does the name myra mean in hebrew
"[""December 15, 2017""]",who played anthony on dr quinn medicine woman
"[""Phillip Alford""]",is it la fitness or l a fitness
"[""Sarabi""]",how many keys are on microsoft windows standard keyboard
"[""2017""]",when did the lyrics to o canada change
"[""2018""]",when does the college basketball ap poll come out
"[""a maroon Bristol 405""]",who started the slogan of right to work in france
"[""centroid""]",who wins the shiva bowl in season 6
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who wrote who do you think you are kidding mr hitler
"[""New York Yankees""]",when was the last time the philadelphia eagles went to the playoffs
"[""1981""]",when did the battle of san jacinto start and end
"[""Billie Jean King""]",when did the first ikea store open in the uk
"[""Thurl Ravenscroft""]",when did zidane join real madrid as a coach
"[""1,089 sq ft""]",valve responsible for preventing backflow of blood from the lungs into the heart
"[""Sachin Tendulkar""]",who played davy jones in the pirates of the caribbean
"[""1998""]",the rod cells in the retina contain a light absorbing pigment called
"[""rose window""]",who plays black cindy on orange is the new black
"[""August 27, 2017""]",what is the longest river in great britain
"[""a maroon Bristol 405""]",who plays karma on how i met your mother
"[""Saddam Hussein""]",what does the name christian mean in spanish
"[""Billie Jean King""]",who was the redskins quarterback when they won the superbowl
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",what is the dog's name in a wrinkle in time
"[""April 28, 2017""]",who won the bafta award for best director in 2008
"[""Thurl Ravenscroft""]",when was the first garfield comic strip printed
"[""Lacey Turner""]",who does the voiceover on how i met your mother
"[""12""]",what's the capacity of the hydro glasgow
"[""1792""]",which is the capital city of sri lanka
"[""V8 engine""]",when was one plus 5 launched in india
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",what is the newest set of magic the gathering
"[""1998""]",first president live from new york its saturday night
"[""1988""]",who sings let it go in the credits
"[""Ryan Guzman""]",how much did a ps4 cost when it came out
"[""Spanish""]",what animal was used as a code name for mac os x 10.3
"[""Elstree Studios""]",which hormone plays a significant role in appetite stimulation
"[""New Netherland""]",who originally sang counting flowers on the wall
"[""horses""]",who was the first woman to be nominated for best director at the academy awards
"[""Meredith Willson""]",when did cardi b get on love and hip hop
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who sings you say it best when you say nothing at all
"[""West Indies""]",what is the area code for charleston sc
"[""after a minor infringement""]",who sang the song the night begins to shine
"[""March 15, 2013""]",which is the largest river island in india
"[""six""]",who used punch cards to create a new calculating system
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when did the rule of the directory begin
"[""Abigail Rokison-Woodall""]",cause of joint pain in deep sea divers
"[""35""]",who sang don't rain on my parade first
"[""12""]",when did john write the gospel of john
"[""1984""]",who has hit most sixes in twenty20 international
"[""2017""]",when did weed become legal for recreational use in colorado
"[""2010""]",who is required to file suspicious activity reports
"[""Queen's Park""]",how many books are in the sherlock holmes series
"[""April 28, 2017""]",who plays henry on when calls the heart
"[""1998""]",how many pages are in the short second life of bree tanner
"[""March 15, 2013""]",who wrote the hymn come thou fount of every blessing
"[""Spanish""]",what was jesse's wife's name on full house
"[""Machilipatnam""]",when did the last star wars come out
"[""Amanda Shiflett""]",genre scenes were popular in the netherlands for their
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who owns the rights to shazam the superhero
"[""South Side, Chicago""]",what is the first known polyphonic setting of all the sung movements of the mass ordinary
"[""the axon terminal""]",how many episodes are in seven seconds season 1
"[""179""]",who gave the name of structuralism to the early psychological approach
"[""South Side, Chicago""]",who is the voice of issac in the orville
"[""Jason Michael Lee""]",who is the girl in willy wonka that chews gum
"[""Gal Gadot""]",who plays faramir in lord of the rings
"[""2017""]",who has been elected next president of the united nations in first week of june 2018
"[""King Edward Peak""]",who plays dwight's brother in the office
"[""1943""]",different types of oils that can be used with an oio lens
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who plays 15 cent in the proud family
"[""Meredith Willson""]",who sang beast song in beauty and the beast
"[""2018""]",who has hit 60 home runs in a season
"[""Evaluation and management""]",who played the shooter in boyz in the hood
"[""2015""]",when did trinidad and tobago gain its independence
"[""originally from the Greek""]",what's the longest win streak in mlb
"[""produces a lubricating mucus""]",who is the father of kelly taylor's son on 90210
"[""PewDiePie""]",when did season 5 of the fosters start
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who sits on the most board of directors
"[""oxidative phosphorylation""]",what is the real name for rollie pollies
"[""Jimmy Cliff""]",what type of magma formed at mid-ocean ridges
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who was the cohost along with ryan seacrest on the first season of american idol
"[""Christopher Robert Evans""]",what ballad was featured in the last episode of the sopranos
"[""West Bengal""]",who plays duke in she's the man
"[""1981""]",the upper chamber of the georgia general assembly consists of how many members
"[""horses""]",who is the executive producer of american idol
"[""1982""]",when did postage stamps go up to 50 cents
"[""Niagara River""]",who are the four actresses in the movie book club
"[""West Bengal""]",when did south africa change from pounds to rands
"[""1981""]",when does game of thrones season 7episode 7 air
"[""Welton Academy""]",when does the magician's nephew take place
"[""10""]",a geometry ruler can be constructed by using what tools
"[""1960""]",when did it don't matter to me come out
"[""Machilipatnam""]",when does season 11 of the big bang theory come out
"[""Guaranteed Rate Field""]",when did the jaguar e pace come out
"[""Richard Dawson""]",starch based food to be made into plastic
"[""China""]",where is the oldest refinery in india located
"[""Spectre""]",when did the punisher come out on netflix
