answer,question
"[""Australia""]",how many countries are members of world health organization
"[""1792""]",when does the rest of season 7 of suits start
"[""Australia""]",what is the cast of big bang theory paid
"[""Lacey Turner""]",a mountain named for a king in canada
"[""35""]",who said and that's the way it is
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when did world war ii in europe end
"[""redox reactions""]",who is in charge of administering the supreme court
"[""ice caps""]",when was the last time the yankees and the la dodgers played in the world series
"[""Christopher Robert Evans""]",how many stations does the jerusalem light rail have
"[""1988""]",who wrote the song amanda light of my life
"[""April 28, 2017""]",the sum of the kinetic and potential energies of all particles in the system is called the
"[""E. M. Forster""]",what is the best selling nintendo 3ds game
"[""1939""]",who's playing aquaman in the new justice league movie
"[""Queen's Park""]",when was the last time england did not qualify for world cup
"[""a wild Pikachu""]",who plays zoya in the movie 'jannat'
"[""2018""]",what does barium do in a ct scan
"[""Marvin Gaye""]",who sings make em laugh in singin in the rain
"[""Elstree Studios""]",who discovered the vaccine for the prevention of smallpox
"[""Tuticorin (Thoothukudi)""]",when did harry potter world open in orlando
"[""a wild Pikachu""]",who did the new england patriots play this year
"[""after a minor infringement""]",who presided over as the chairman of the assembly in 1946
"[""Atlanta–Fulton County Stadium""]",who is the founder of johns hopkins hospital
"[""May 5, 1992""]",where did the term trick or treat come from
"[""Edwin Hubble""]",what is the alabama vs auburn game called
"[""Lacey Turner""]",who plays the cia director on madam secretary
"[""China""]",where is the house in the movie belly
"[""12""]",what is the main dinosaur in jurassic world
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",what is the most common symptom of schizophrenia
"[""Amanda Shiflett""]",what was the tiger's name in jungle book
"[""Mars Bonfire""]",who proponded the concept of rule of law in britain
"[""Molt Taylor""]",which cm of delhi once served as the youngest minister of haryana govt
"[""Prince Phillip""]",who does christian bale play in howl's moving castle
"[""Calcium ions""]",when did the palestinian and israeli conflict start
"[""10""]",what do you call a black and tan in ireland
"[""rose window""]",who plays the vulcan on star trek enterprise
"[""Australia""]",who played anne frank in the original movie
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",what is the area code for montreal canada
"[""10""]",who was the first woman minister of foriegn affairs in india
"[""St. Louis Cardinals"",""San Francisco Giants""]",what is it called when you cant stand to hear someone chewing
"[""Greek""]",who is usually responsible for writing unit tests
"[""Shirley Mae Jones""]",when was the last time france won a war
"[""US$500""]",when is the new christopher robin movie coming out
"[""13""]",who is the host on whose line is it anyway
"[""1792""]",what is the name of the compound with the formula kclo
"[""1981""]",where did they film eat pray love in bali
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who won man money in the bank 2018
"[""Jason Michael Lee""]",who wrote the first computer virus called elk cloner
"[""oxidative phosphorylation""]",who played the opera singer in the fifth element
"[""1974""]",who led the colonists at lexington and concord
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",where is the planet jupiter located in the solar system
"[""PewDiePie""]",who played the landlord in coming to america
"[""1920 to 1933""]",when was the last time someone had smallpox
"[""Richard Dawson""]",the sutures in the skull are what kind of joints
"[""March 9, 2018""]",who plays scott on young and the restless
"[""1942""]",what engine is in a 2003 chevy trailblazer
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",the real housewives of atlanta season 10 cast
"[""in 2018""]",when did the war of spanish succession end
"[""10""]",who won cricket match between india and bangladesh
"[""Lacey Turner""]",what is the first episode of wild kratts
"[""Dylan""]",which phrase describes the movement of the continents
"[""August 17, 2018""]",when does episode 16 of the flash air
"[""10""]",how far is the horsehead nebula from earth
"[""10 one-hour episodes""]",when did they sign the declaration of independence
"[""Mary Kate Schellhardt""]",where is lackland air force base located in texas
"[""Molt Taylor""]",when does ripper street start on bbc 2
"[""four""]",who said what's done is done in macbeth
"[""12""]",what is the city in italy that is under water
"[""10""]",who published the book the presidential succession of 1910
"[""Jesse Donald Knotts""]",when did the fcc drop the morse code requirement
"[""August 17, 2018""]",who scored the most goals in a single nhl game
"[""2010""]",when was the first edinburgh military tattoo held
"[""Thurl Ravenscroft""]",when was the system of checks and balances created
"[""Alex Rodriguez""]",who were the four aces in the military's most wanted deck of cards
"[""ground state""]",who sings say you won't let go
"[""7""]",what was julie's job on the love boat
"[""Christopher Robert Evans""]",who did the warriors play in the finals last year
"[""January 11, 1970""]",when did advance australia fair become the anthem
"[""Citytv""]",where in the plant cell does the calvin cycle take place
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",ps i love you who wrote the letters
"[""Lacey Turner""]",what is the newest set of magic the gathering
"[""March 15, 2013""]",who was the first emcee of wheel of fortune
"[""Evaluation and management""]",who was the first team to win the scottish cup
"[""2018""]",when was the san andreas fault line discovered
"[""12""]",where does doctor strange go to get his powers
"[""Billie Jean King""]",where does the movie steel magnolias take place
"[""Guaranteed Rate Field""]",where is robb stark in season 3 episode 1
"[""Islamic prophet Muhammad""]",when is steven universe save the light coming out
"[""Prince Phillip""]",how many episodes are in season 5 of wentworth prison
"[""October 10, 2017""]",what is the name of the river in bangkok
"[""Matthew Prokop""]",when are the fa cup semi finals played
"[""1984""]",what is the second biggest state in united states
"[""Carole King""]",who sings the song i'm leaving on a jet plane
"[""10""]",who plays the sergeant. in full metal jacket
"[""1981""]",what factors determine the amount of torque on the armature of a rotating dc electric motor
"[""Mary Kate Schellhardt""]",when should the imo's smcp be used
"[""the Cambrian explosion""]",when does new episode of dragon ball super come out
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who killed cheyenne in once upon a time in the west
"[""18""]",who is the sponsoring bank for the pandian gramin bank
"[""August 27, 2017""]",what episode of the office does dwight saves jim from roy
"[""Welton Academy""]",who sings take this job and shove it
"[""July 16, 2017""]",when will transformers the last night be released on dvd
"[""four""]",who played ed gibb on 8 simple rules
"[""Spectre""]",when did texas gain its independence from mexico
"[""Lebanese""]",when did the us first send troops to afghanistan
"[""10""]",when did dade county become miami dade county
"[""2017""]",highest goal scored in a champions league season
"[""Jason Michael Lee""]",who sings the song this is how we do it
"[""12""]",what is the combined sales tax rate in quebec
"[""1988""]",what do you call the fear of the dark
"[""1942""]",the origin of the sierra leone labour law
"[""Zaira Wasim""]",who played norma desmond in sunset boulevard on broadway
"[""New Netherland""]",in the metric system the prefix centi- means
"[""Ryan Guzman""]",where does the saying skin in the game come from
"[""Thurl Ravenscroft""]",when did significant amounts of oxygen appear in the earths atmosphere
"[""1967""]",who is known as the first lady of indian cinema
"[""the Cambrian explosion""]",when did property tax start in the us
"[""2018""]",all state legislatures throughout the united states are bicameral except this state
"[""April 28, 2017""]",who invaded the island of iwo jima japan
"[""Eli Marienthal""]",who sang schoolhouse rock i'm just a bill
"[""copper""]",who does maisie play in game of thrones
"[""George Hudson""]",where did united kingdom finish in eurovision 2018
"[""originally from the Greek""]",when did west ham last win the premier league
"[""1939""]",the head of the orthodox church in cyprus
"[""April 1, 1999""]",when did the us last host the olympics
"[""Venus""]",who did the theme song for power rangers
"[""eastward, in prograde motion""]",what is emily last name in a rose for emily
"[""Saleisha Stowers""]",what caused the american oil crisis of 1974
"[""video editing""]",who won rookie of the year and the cy young award at the same time
"[""Monasteries"",""wealthy individuals"",""rulers""]",who is the bad guy in i know what you did last summer
