answer,question
"[""produces a lubricating mucus""]",when did the make a wish foundation start
"[""July 16, 2017""]",who sang i won't take less than your love
"[""Sachin Tendulkar""]",when did european cup become uefa champions league
"[""Anil Kumar Jha""]",when was the taming of the shrew written
"[""North Korea""]",who did the warriors play in the finals last year
"[""2018""]",when did the allies break out of normandy
"[""Charles Young""]",who is the kid that played in big daddy
"[""3 to 8 days""]",when was the last time the dodgers won the national league pennant
"[""Venus""]",what was the purpose of the elmina castle
"[""March 25, 2011""]",when does the 18 19 nba season start
"[""1981""]",who sings so nice to be with you
"[""a wild Pikachu""]",when did the battle of atlanta start and end
"[""1980""]",who acted as the constitutional advisor to the constituent assembly
"[""John O'Banion""]",what is the role of keratin in the skin
"[""the Ivrea Codex"",""the Apt Codex""]",what type of economic system does thailand have
"[""March 15, 2013""]",where is the movie peace love and misunderstanding filmed
"[""2015""]",where does the last name montes de oca come from
"[""A mood swing""]",who played the dwarf in the greatest showman
"[""2017""]",how long is the muppet 3d show at hollywood studios
"[""Machilipatnam""]",when did the song too close come out
"[""Zone Improvement Plan""]",who has been appointed new president of the indian council of cultural relations
"[""Queen's Park""]",who has the most points per game in nhl history
"[""West Bengal""]",where does the movie steel magnolias take place
"[""Islamic prophet Muhammad""]",when did ipad pro 2nd generation come out
"[""constitutional republic""]",how far is summerville south carolina from charleston
"[""1984""]",who first described the idea of natural rights
"[""2018""]",who sang ain't nothing going on but the rent
"[""3 to 8 days""]",when is the last time the federal minimum wage was raised
"[""those that have died""]",who plays the mother in how i met your mother
"[""Sarabi""]",which is most read book in the world
"[""1962""]",when does pam come back to the office
"[""Spanish""]",where did the cherokee indian tribe come from
"[""Carole King""]",when was samsung galaxy grand prime plus released
"[""Machilipatnam""]",who does michelle pfeiffer play in ant man
"[""Lebanese""]",who said give me loberty or give me death
"[""1982""]",who is the girl that sings oceans where feet may fail
"[""Mary Kate Schellhardt""]",where did spandau ballet get their name from
"[""1939""]",who has a higher rank sergeant or lieutenant
"[""March 15, 2013""]",which channel is world cup 2018 on in india
"[""Lacey Turner""]",which teams have won the world cup four times
"[""four""]",where was the church of the holy sepulcher built
"[""Matthew Prokop""]",who drove the truck in the movie duel
"[""four""]",when did steph curry win his first ring
"[""Eli Marienthal""]",who is playing for college football national championship
"[""Matthew Prokop""]",which state of india has highest life expectancy at birth
"[""12""]",who played skeletor in masters of the universe
"[""122""]",current captain of the england mens test cricket team
"[""Evaluation and management""]",who has won the most super bowl wins
"[""Bella Dayne""]",who tried to make the first flying car
"[""the axon terminal""]",a monomer of nucleic acids is called what
"[""V8 engine""]",when does infinty wat come out on dvd
"[""1920 to 1933""]",when was under god added to pledge of allegience
"[""10""]",when is the next election for governor of florida
"[""1998""]",who sang i just haven't met you yet
"[""1988""]",when was the movie love me tender released
"[""18""]",when does the new jonny english come out
"[""Islamic prophet Muhammad""]",when is jane the virgin season 4 over
"[""Ireland""]",when did the steel and aluminum tariffs start
"[""1981""]",when was the song smoke gets in your eyes written
"[""in 2018""]",when did black panther debut in marvel movies
"[""Billie Jean King""]",who plays the twins on liv and maddie
"[""1890""]",who played the little girl in all in the family
"[""Spanish""]",who resigned the presidency of egypt as a result of arab spring demonstrations
"[""King Edward Peak""]",what is a number that is the same forwards and backwards
"[""Mary Kate Schellhardt""]",where is the frying pan river in colorado
"[""John von Neumann""]",where does it talk about joseph in the bible
"[""A concerto""]",what does the president of the united states earn
"[""1962""]",when was the first $2 bill made
"[""Mexico"",""Soviet Union""]",when did the industrial revolution start in britian
"[""Jose Garces""]",what was the cat called in hong kong phooey
"[""centroid""]",what are the names of the two hills that the pilgrims visit
"[""10""]",where did top gear build the bridge in thailand
"[""George Hudson""]",where did the idea of a messiah come from
"[""Jimmy Cliff""]",when was the first ford plant opened in south africa
"[""Greek""]",who did the patriots beat in the last super bowl
"[""1890""]",where is lackland air force base located in texas
"[""2–4 years""]",fire wall is used in communication to save from
"[""Saddam Hussein""]",who is dr torres on grey's anatomy
"[""ice caps""]",who won the most fa cup in england
"[""Eli Marienthal""]",who sings the song you take my breath away
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when does dragon ball super episode 110 come out
"[""March 25, 2011""]",what nba team did joel berry go to
"[""video editing""]",who wrote to make you feel my love
"[""March 9, 2018""]",who does elena really love in vampire diaries
"[""Atlanta–Fulton County Stadium""]",where is lactase found in the digestive system
"[""ice caps""]",when did the song staying alive come out
"[""1943""]",n 2013 the supreme court struck down which part of the 1965 voting rights act
"[""China""]",what does svr stand for in medical terms
"[""9""]",who sings so nice to be with you
"[""1962""]",where are the houses from full house located
"[""July 16, 2017""]",who plays velma in scooby doo the movie
"[""Evaluation and management""]",who become the family wizard in wizards of waverly
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when is sonu ke titu ki shaadi releasing
"[""1982""]",when did arvs become available in south africa
"[""Tuticorin (Thoothukudi)""]",who sang since you've been gone by rainbow
"[""Greek""]",who played finnick odair in the hunger games
"[""Abigail Rokison-Woodall""]",when was the first ford model a built
"[""35""]",when did harry potter and the deathly hallows book come out
"[""1900""]",who won the last season of so you think can dance
"[""1980""]",who sings i've done everything for you
"[""1998""]",when was the fate of the furious released
"[""2017""]",the chihuahua is a breed of dog believed to originate from what country
"[""after a minor infringement""]",who won mvp in the nba all star game
"[""A mood swing""]",when did the last person from the titanic die
"[""Miguel Cabrera""]",when did the industrial revolution start in britian
"[""those that have died""]",who sang the original version of mr bojangles
"[""V8 engine""]",when did the first star wats movie come out
"[""Spanish""]",when does telltale's guardians of the galaxy episode 3 come out
"[""1984""]",who played angelina the waitress on everybody loves raymond
"[""Jason Michael Lee""]",when did the first gi joe come out
"[""January–July 1975""]",when did the last harry potter movie cone out
"[""US$500""]",when was the grenfell tower in london built
"[""Jimmy Cliff""]",in which book is scheherazade a story teller
"[""Season 4, Episode 8""]",who composed the music for jana gana mana
"[""42""]",how many episodes in season 10 of benidorm
"[""Zone Improvement Plan""]",what was the original language of the new testament
"[""University of South Carolina""]",who are the musicians on whose line is it anyway
"[""Miguel Cabrera""]",when was around the world in 80 days published
"[""West Bengal""]",who wrote the song sonny don't go away
"[""China""]",who said they think its all over it is now
"[""Barbicide""]",where did the hot dog originally come from
"[""March 27, 2018""]",who plays tupac mom in all eyez on me
"[""Australia""]",how many members does a nuclear family have
"[""Marley""]",who created the demographic transition model (dtm)
"[""March 25, 2011""]",when did spain first establish territorial claim in texas
"[""Spanish""]",when did witney carson start dancing with the stars
"[""Lebanese""]",who sings cory in the house theme song
"[""A mood swing""]",the differences between the different spectral types of stars are primarily due to
"[""1792""]",when was smoking banned in bars in nyc
"[""2012""]",who played frankie on days of our lives
"[""3 to 8 days""]",number of years required for the world's population to double
"[""1967""]",how many died in the las vegas shooting
"[""Constantine""]",when did the movie pete's dragon come out
"[""1960""]",when was the bible first translated in english
"[""12""]",who has the highest score on dancing with the stars
"[""January 11, 1970""]",who sang go rest high on that mountain
"[""Machilipatnam""]",when did cape breton become part of nova scotia
"[""Atlanta–Fulton County Stadium""]",how many oscars did the film titanic win
