answer,question
"[""Dev"",""Devin Star Tailes""]",who wrote the song the shape of you
"[""New York Yankees""]",who wrote the music for the world at war
"[""Edwin Hubble""]",who sings i work hard for the money
"[""oxidative phosphorylation""]",the notion of basking in reflected glory was proposed by​
"[""1974""]",what is the candlesticks name on beauty and the beast
"[""China""]",when was shine on you crazy diamond written
"[""pyramidion""]",the first known european to set foot on north america was
"[""1920 to 1933""]",who sings the intro to dog the bounty hunter
"[""Marvin Gaye""]",when was registry of interpreters for the deaf founded
"[""Islamic prophet Muhammad""]",who is aragorn in the lord of the rings
"[""centroid""]",who is the governing body for australian basketball
"[""March 9, 2018""]",when was the long and winding road written
"[""122""]",when did the red sox win 100 games
"[""April 28, 2017""]",the haagen-dazs brand of ice cream originated in which country
"[""Thurl Ravenscroft""]",who sings i'd do anything for love
"[""University of South Carolina""]",who prayed for saul to regain his sight
"[""video editing""]",who played larry in man about the house
"[""October 10, 2017""]",who is the actor that plays the hound in game of thrones
"[""Ryan Guzman""]",when was when you say nothing at all released
"[""copper""]",who's won the most majors in golf
"[""179""]",what's the name of the prince in sleeping beauty
"[""Saddam Hussein""]",how many lord if the rings movies are there
"[""2018""]",who sings ain't nothing gonna break my stride
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",when is the 6th season of mountain monsters
"[""Australia""]",when does minimum wage go up in ab
"[""1998""]",when will game of thrones season 7 episode 7 air
"[""Spectre""]",who sings the theme song for bojack horseman
"[""35""]",who came in second place in the kentucky derby
"[""A mood swing""]",what canadian network is a million little things on
"[""122""]",2000 chevy impala front or rear wheel drive
"[""2018""]",when was the last time the canadiens won a stanley cup
"[""January 11, 1970""]",where did paul in the bible come from
"[""San Antonio""]",where does the salt come from in utah
"[""Calcium ions""]",how many seasons of mighty med is there
"[""Dylan""]",who plays the grown up alex in jumanji
"[""Mexico"",""Soviet Union""]",what was the name of the first rover to land on mars
"[""to perceive linear acceleration""]",what was the venue of 2015 cricket world cup's final match
"[""Marvin Gaye""]",who sings climb every mountain in the sound of music crossword
"[""4""]",who is the richest person in the philippines
"[""copper""]",episode of new girl where they play true american
"[""Tuticorin (Thoothukudi)""]",who is the original singer of i think we're alone now
"[""constitutional republic""]",what are the colors for the utah jazz
"[""Ireland""]",when did the british first arrived in north america
"[""9""]",who does dana date on step by step
"[""1900""]",where is ground zero located in new york city
"[""13""]",which celestial bodies will isro's proposed aditya mission study
"[""13""]",who starred in the movie same time next year
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",when was july 4th declared a national holiday
"[""Abigail Rokison-Woodall""]",what city is 50 shades of grey set in
"[""1967""]",when did construction start on the golden gate bridge
"[""constitutional republic""]",where is the main famine effected continent in the world
"[""San Antonio""]",where did the detroit pistons play before little caesars arena
"[""18""]",who does the voice of the female chocolate m&m
"[""King Edward Peak""]",who played kate mccoy on the real mccoys
"[""2018""]",who is the miami heat all time leading scorer
"[""1900""]",what unit would you use to measure the weight of a apple
"[""December 15, 2017""]",who plays in captain america the winter soldier
"[""179""]",who spends the most money on military in the world
"[""Billie Jean King""]",how many presidents have there been in the philippines
"[""December 15, 2017""]",who came up with the balance of power theory
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",when does hurricane season end in the united states
"[""the Ivrea Codex"",""the Apt Codex""]",which phrase describes the movement of the continents
"[""12""]",sound is a form of what kind of energy
"[""centroid""]",who died during the making of the three musketeers
"[""35""]",who streaked across the stage at the 1974 academy awards
"[""the Cambrian explosion""]",it is the point on a wave with the maximum value or upward displacement within a cycle
"[""2012""]",when was the colosseum in rome italy built
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",when does fairy tail dragon cry come out in canada
"[""Ryan ten Doeschate""]",how strong was hurricane katrina when it hit
"[""Shirley Mae Jones""]",when did real housewives of new york start
"[""Lacey Turner""]",who knocked out belgium in 2014 world cup
"[""1962""]",who represents el paso in the house of representatives
"[""Atlanta–Fulton County Stadium""]",family guy and then there were fewer movie reference
"[""35""]",a composer famous for his fugues especially the collection the well-tempered clavier
"[""ice caps""]",who played the daughter of darlene on roseanne
"[""John von Neumann""]",what element on the periodic table has the highest melting point
"[""3 to 8 days""]",when was the castle in versailles ky built
"[""China""]",where are calcium ions stored in a cell
"[""Jose Garces""]",when did the original lost in space run
"[""Niagara River""]",when was the last time australia held the commonwealth games
"[""Thurl Ravenscroft""]",who won the most states in the 2016 presidential election
"[""2015""]",who plays hunter's grandmother on home and away
"[""Thurl Ravenscroft""]",who plays catwoman in the dark knight rises
"[""2018""]",which county has won the most all ireland football titles
"[""in 2018""]",where was the episode beyond the wall filmed
"[""1984""]",who are the teams in the gold cup
"[""1942""]",who was the chief minister of kpk after the election of 1946
"[""George Casper Homans""]",tatler a literary and a society journal begun by which essayist
"[""42""]",which countries were allied with germany in ww2
"[""Jesse Donald Knotts""]",how many u-boats did germany have in world war 2
"[""9""]",who said consistency is the hobgoblin of little minds
"[""Gal Gadot""]",term of non permanent member of un security council
"[""eastward, in prograde motion""]",what rapper is the movie hustle and flow about
"[""Clemson\n1""]",when does greenhouse academy season 2 come out
"[""Clemson\n1""]",what is nala and simba's baby's name
"[""China""]",why is the greatest number of species found in the ecotone
"[""Miguel Cabrera""]",who wrote i'm lovin it mcdonald's
"[""the Ivrea Codex"",""the Apt Codex""]",what part did johnny galecki play in christmas vacation
"[""Islamic prophet Muhammad""]",who plays the clown in the 2017 movie it
"[""Jason Michael Lee""]",the dominant vegetation in an everglades slough includes
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who holds the record for stolen bases in mlb
"[""Citytv""]",when does new season of mr robot start
"[""12""]",when does the new show legacies come out
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who is the little girl dancing in sia videos
"[""Barbicide""]",where do they have huts on the water
"[""3 to 8 days""]",who cut the ear off in the bible
"[""produces a lubricating mucus""]",everybody loves raymond robert dates 22 year old
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",where is st. jude's hospital located at
"[""Spanish""]",when was the last time england made a world cup quarter final
"[""Elstree Studios""]",who played neil curtis on days of our lives
"[""eastward, in prograde motion""]",a cretin is an individual who lacks which hormone
"[""1974""]",which type of soil is formed by leaching process
"[""12""]",who plays captain hook in once apon a time
"[""Clemson\n1""]",when was the last time the kansas city chiefs won the superbowl
"[""1950""]",how old do you have to be to get a tatoo in california
"[""Molt Taylor""]",when is season 4 of htgawm coming out
"[""1982""]",when did seat belts become compulsory in victoria
"[""Amanda Shiflett""]",while the u.s. economy has expanded since the late 1960s income inequality has
"[""Atlanta–Fulton County Stadium""]",when did the big bang theory tv show start
"[""13""]",who played in the world series in 1990
"[""Eagles""]",where is hamleys toy shop in london located
"[""St. Louis Cardinals"",""San Francisco Giants""]",who is cate blanchett's character in lord of the rings
"[""122""]",who plays gwen stacy in into the spiderverse
"[""Season 4, Episode 8""]",has a player on the losing team ever won superbowl mvp
