answer,question
"[""ice caps""]",who is the most followed person on instagram march 2018
"[""Calcium ions""]",when did your man by josh turner come out
"[""1792""]",who is bone thugs n harmony signed to
"[""eastward, in prograde motion""]",who plays finnick in the hunger games movie
"[""Alex Rodriguez""]",how many chipotle restaurants are there in the us
"[""2024""]",while the u.s. economy has expanded since the late 1960s income inequality has
"[""copper""]",name the strait separating sri lanka from india
"[""Australia""]",when did the cuban war for independence start
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who was the first one to migrate to madinah
"[""1950""]",who plays will on the bold and beautiful
"[""US$500""]",when is the last episode of the fosters season 5
"[""A concerto""]",how many episodes in the originals season 2
"[""volume of the container decreases""]",who sings the song you take my breath away
"[""October 10, 2017""]",venus's atmosphere has much more carbon dioxide than earth's because
"[""10""]",last time an nhl team came back from 3-0 in playoffs
"[""1980""]",who wrote the classic novel war and peace
"[""after a minor infringement""]",when did the earliest organisms appear on earth
"[""Amanda Shiflett""]",when will hms prince of wales be floated
"[""1967""]",is us news and world report conservative or liberal
"[""in 2018""]",when is the final show of americas got talent 2017
"[""Meredith Willson""]",where does the story anne of green gables take place
"[""2015""]",when did mcdonald's come to new zealand
"[""10""]",who wrote the song do i love you
"[""Lake Baikal""]",who received the golden buzzer on agt 2018
"[""after a minor infringement""]",who sings searching for a heart of gold
"[""Matthew Prokop""]",what was the first shot fired in the civil war
"[""2009""]",henrys last name on once upon a time
"[""Eli Marienthal""]",who did the original voice of yogi bear
"[""Zone Improvement Plan""]",when is a new episode of the flash coming out
"[""1792""]",when did us gain control of the philippines
"[""March 15, 2013""]",who played jo in the facts of life
"[""China""]",who sings the song it's the god in me
"[""Matthew Prokop""]",when did the fcc drop the morse code requirement
"[""Eagles""]",who was considered the father of the blues
"[""2010""]",what unit of measurement is used in mexico
"[""May 5, 1992""]",where is dna stored in the cell as chromatin
"[""those that have died""]",who wrote the original song red red wine
"[""1900""]",how do you qualify for american express black card
"[""2018""]",who played the music for the partridge family
"[""December 15, 2017""]",which u.s. president enacted the federal income tax system
"[""35""]",who wrote the score for mission impossible fallout
"[""Charles Young""]",what channel is the weather channel.on direct tv
"[""Carole King""]",what state will see the total solar eclipse first
"[""1981""]",where does the light reaction in photosynthesis take place
"[""12""]",brand ambassador of beti bachao beti padhao haryana
"[""copper""]",who won the first academy award for best picture
"[""12""]",who is in charge of american monetary policy
"[""1962""]",who provided the voice for the geico gecko in its debut
"[""9""]",when should the imo's smcp be used
"[""Mexico"",""Soviet Union""]",when does dragon ball super 130 air date
"[""Mary Kate Schellhardt""]",how many emmys did saturday night live win
"[""2018""]",what is the main language spoken in fiji
"[""Elstree Studios""]",when was pslv launched for the first time
"[""1920 to 1933""]",what movie did angelina jolie won an oscar for
"[""Queen's Park""]",who are the actresses that play liv and maddie
"[""Parafollicular cells""]",when is the foreigner coming out in uk
"[""1920 to 1933""]",the name for spanish explorers who claimed land
"[""volume of the container decreases""]",which u.s. president enacted the federal income tax system
"[""horses""]",who is the maker of the genesis car
"[""1982""]",shape with 4 sides and no right angles
"[""John O'Banion""]",who sings the song save a horse ride a cowboy
"[""April 1, 1999""]",where did dressed to the nines come from
"[""Matthew Prokop""]",who has more el clasico goals messi or ronaldo
"[""10""]",who wrote the book of obadiah in the bible
"[""in 2018""]",annie liebovitz is known for her photographs in which area
"[""E. M. Forster""]",who is the president in london has fallen
"[""Lebanese""]",machine learning task of inferring a function from labelled training data is known as
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",how far is atlanta ga from athens ga
"[""2012""]",who won 3rd place in workd cup 2018
"[""Phillip Alford""]",where is the desert located in the usa
"[""2017""]",when does orange is the new black start filming
"[""2018""]",where is catholic university of east africa located
"[""Lacey Turner""]",where did the battle of the philippine sea take place
"[""2017""]",what is simon's last name in city of bones
"[""Christopher Robert Evans""]",who sang the way you look tonight first
"[""Mexico"",""Soviet Union""]",when was smoking banned in bars in nyc
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when was the last time celtics won a championship
"[""2000""]",where does the tv show reba take place
"[""18""]",which hormone plays a significant role in appetite stimulation
"[""Anderson Silva""]",when did power rangers come out in america
"[""Zaira Wasim""]",when did mcdonald's start serving filet o fish
"[""Mars Bonfire""]",the degree to which a test actually measures what it supposed to measure
"[""in 2018""]",when did maryland make anglicanism it's established religion
"[""West Indies""]",who laid the foundation of british rule in india
"[""James Arthur""]",what is the population of the des moines area
"[""May 5, 1992""]",who plays patrick in 10 things i hate about you
"[""1988""]",what does ms stand for in coin grading
"[""video editing""]",when were subs first used in english football
"[""copper""]",at what age can you vote in uk
"[""a maroon Bristol 405""]",who produced it ain't hard to tell
"[""1981""]",alan parsons project intro eye in the sky
"[""Phillip Alford""]",what is the longest mountain range on earth
"[""1962""]",when is season 7 of game of thrones being released
"[""179""]",who owned the louisiana territory before the united states
"[""Potassium chlorate""]",how many games do they need to win to win the world series
"[""Calcium ions""]",where was the first ever hot air ballon created
"[""PewDiePie""]",when was the neutrality act of 1937 passed
"[""Australia""]",what are the names of the two hills that the pilgrims visit
"[""2002""]",who was involved in the croatian war of independence
"[""Monasteries"",""wealthy individuals"",""rulers""]",the first permanent english colony in north america founded in may of 1607 was
"[""2017""]",who is the actor who played opie on sons of anarchy
"[""Parafollicular cells""]",what character did john stamos play on general hospital
"[""122""]",what is the name of the director general of ghana prisons service
"[""Greek""]",what breed of dog is in fox and the hound
"[""a compulsory governmental insurance system""]",who plays 15 cent in the proud family
"[""New York Yankees""]",when did symphony of the seas set sail
"[""Barbicide""]",who is bone thugs n harmony signed to
"[""1967""]",how many judges sit on the us court of appeals
"[""1980""]",where was the movie the best of me filmed
"[""Over 2,500""]",who is the only kaurava who survived the kurukshetra war
"[""1980""]",who played the mother on the partridge family
"[""Ryan ten Doeschate""]",when did the movie lake placid come out
"[""Dylan""]",curious incident of the dog in the nighttime character
"[""179""]",when was dream a little dream of me written
"[""Anil Kumar Jha""]",where are most substances absorbed into the blood
"[""13""]",who was the lead actress in the shape of water
"[""Meredith Willson""]",who played the lady in choo choo soul
"[""1967""]",who represents the government in front of the supreme court
"[""Miguel Cabrera""]",visa free countries list for pakistani passport holders
"[""17""]",when was the last time miss oklahoma won miss america
"[""Charles Young""]",who had the most hits in mlb history
"[""12""]",who won the indian national title for man in 2003 in chess
"[""Abigail Rokison-Woodall""]",when was the last time australia won the rugby world cup
"[""ground state""]",who is being inducted into the tennis hall of fame this year
"[""Lacey Turner""]",who has the best batting average in odi
"[""March 9, 2018""]",when does season 3 of live pd start
"[""1980""]",what was the purpose of the wall of jericho
"[""7""]",what do you call a fish with four eyes
"[""Constantine""]",who is current chief election commission of india
"[""Matthew Prokop""]",which video on youtube has the most dislikes
"[""Greek""]",who drew up the boundaries for the new countries formed after the breakup of the ottoman empire
"[""Australia""]",when was the last time baseball was in the olympics
"[""Calcium ions""]",who wrote the greatest love of all whitney houston
"[""West Indies""]",how many chinese letters are in the alphabet
"[""volume of the container decreases""]",who voices the hobo in the polar express
"[""Season 4, Episode 8""]",who sings the theme song for miami vice
"[""1981""]",where does the southwest coast path start and finish
"[""Dev"",""Devin Star Tailes""]",who sings vocals on new kid in town
