answer,question
"[""Richard Dawson""]",where does the southwest coast path start and finish
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",where did the mutiny on the bounty take place
"[""the axon terminal""]",who runs the fastest 40-yard dash in the nfl
"[""12""]",who has the most scoring titles in nba history
"[""Ryan Guzman""]",who is the man in the boy is mine video
"[""West Indies""]",when did wrath of the lich king release
"[""9""]",who won the college baseball world series 2017
"[""10""]",which european countries originally had settlements in virginia
"[""Eli Marienthal""]",who performs the secretarial duties for the states of massachusetts pennsylvania and virginia
"[""James Arthur""]",who made most runs in an over in test cricket
"[""Spectre""]",when did i don't want to set the world on fire come out
"[""August 17, 2018""]",the velocity distribution in laminar flow through a circular pipe follows the law
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who scored the first goal of fifa wc 2014
"[""1984""]",who has hosted the most saturday night live
"[""1988""]",who was the first super hero ever created
"[""Lake Baikal""]",who played mantis guardians of the galaxy 2
"[""Spanish""]",who owns the palm hotel in las vegas
"[""1942""]",who plays stephen in as time goes by
"[""ice caps""]",which country's head visit to pakistan first
"[""Abigail Rokison-Woodall""]",which one is the poorest state in usa
"[""1792""]",where does the ulna articulate with the humerus
"[""a wild Pikachu""]",how many episodes are in season 1 of letterkenny
"[""Bella Dayne""]",annie liebovitz is known for her photographs in which area
"[""Spanish""]",when did st patrick's day become a holiday
"[""Potassium chlorate""]",when did the great white shark first appear
"[""2024""]",when did the atlanta braves last win the world series
"[""1792""]",when was my utmost for his highest written
"[""North Korea""]",when did the new nintendo 3ds come out
"[""Niagara River""]",who said in an atom electrons are located in energy levels
"[""1950""]",who writes the guinness book of world records
"[""December 2003""]",what stores metadata instead of actual data in dbms
"[""Saleisha Stowers""]",who does joshua rush play on the lion guard
"[""PewDiePie""]",who strengthened the influence of the supreme court
"[""State governments""]",where is glucose stored in the human body
"[""John O'Banion""]",who played the first lady in olympus has fallen
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",when did star spangled banner became national anthem
"[""Marvin Gaye""]",keeper with the highest clean sheet in epl
"[""Ireland""]",in october 2017 which country declared that the trade agreement with pakistan has been expired
"[""San Antonio""]",where do they have huts on the water
"[""the Cambrian explosion""]",who sang the original try a little tenderness
"[""South Side, Chicago""]",the origins of the industrial revolution in england
"[""18 August 2011""]",what is the highest immigrant population in australia
"[""Zone Improvement Plan""]",when was the last time the eagles made the playoffs
"[""Venus""]",what movie was the song break my stride in
"[""China""]",what age do king charles cavaliers live to
"[""A concerto""]",who plays cuff in stuck in the middle
"[""Shirley Mae Jones""]",who built the temple of the sun in mexico
"[""John von Neumann""]",when does the film the post come out
"[""V8 engine""]",which hindu god was known as the preserver
"[""eastward, in prograde motion""]",where will future mlb all star games be held
"[""2018""]",who sang until you come back to me
"[""March 9, 2018""]",who takes over in the absence of the chef de cuisine
"[""2000""]",who plays hunter's grandmother on home and away
"[""Jimmy Cliff""]",who said what's done is done in macbeth
"[""179""]",who was the king of tripura during the revolt of 1857
"[""March 9, 2018""]",how many planes did japan lose at pearl harbor
"[""2015""]",who did the night they drove old dixie down
"[""Abigail Rokison-Woodall""]",who founded the all india harijan sevak sangh'
"[""13""]",who played freddy krueger in the 2010 nightmare on elm street
"[""12""]",who did the new orleans saints beat in the super bowl
"[""Evaluation and management""]",in 2009 the us federal debt held by the public was
"[""1980""]",who sings hey good lookin what you got cookin
"[""Prince Phillip""]",who is attorney general of india in present
"[""9""]",who was the first black woman to win a grammy
"[""18 August 2011""]",who was the president of the united states in 1970
"[""centroid""]",who plays the girl mammoth in ice age continental drift
"[""Meredith Willson""]",who wrote the song may the good lord bless and keep you
"[""six""]",the two sides of the standard of ur depict
"[""Charles Young""]",when did pretty fly for a white guy come out
"[""West Bengal""]",the amount of light reflected from the front surface of common window glass is about
"[""July 16, 2017""]",how much fluid does a body lose a day
"[""March 9, 2018""]",who played max on the george lopez show
"[""December 15, 2017""]",when was the last time there was a total eclipse in the united states
"[""1942""]",when is the look what you made me do music video
"[""eastward, in prograde motion""]",what does the r in hvacr systems refer to
"[""1981""]",night at the museum 3 ben stiller characters
"[""George Casper Homans""]",gestational sac but no yolk sac and embryo
"[""Anil Kumar Jha""]",where did dr cox go to medical school
"[""Christopher Robert Evans""]",when was the lend lease act extended to the soviet union
"[""2000""]",how many seasons of blue heelers are there
"[""Niagara River""]",who is the bomber in the westing game book
"[""Islamic prophet Muhammad""]",when did we start saying the pledge of allegiance in schools
"[""a maroon Bristol 405""]",when did the dodgers move from brooklyn to la
"[""Zone Improvement Plan""]",an example of monocot showing secondary growth in stem is
"[""12""]",who was the song night shift dedicated to
"[""9""]",what are the main industries in papua new guinea
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who plays sonny in love's long journey
"[""four""]",who invaded china in 1937 and occupied the best farmland by 1938
"[""six""]",when did mount saint helens blow its top
"[""Marvin Gaye""]",which is first silence of the lambs and hannibal
"[""2024""]",spanish city at the foot of the sierra nevada
"[""12""]",where did england come in world cup 2014
"[""January 11, 1970""]",where was the steam engine invented industrial revolution
"[""San Antonio""]",who did the music for guardians of the galaxy
"[""1998""]",who plays the army guy in pitch perfect 3
"[""10""]",who won the world of dance last season
"[""Lebanese""]",which country is the champion of fifa world cup 2014
"[""West Indies""]",who plays murray's brother in the goldbergs
"[""Venus""]",where is kevin durant on the all time scoring list
"[""John O'Banion""]",which type of climate is characteristic of antarctica
"[""San Antonio""]",who wrote the song when i was 17
"[""Barbicide""]",who is the son of lord krishna n rukmini
"[""Parafollicular cells""]",where is the nhl all-star game in 2018
"[""E. M. Forster""]",when did new york state change the drinking age to 21
"[""Christopher Robert Evans""]",how long do mocking birds stay in the nest
"[""Niagara River""]",who is the first caption of indian team
"[""in 2018""]",how many national schools in sri lanka 2016
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when was the last time tiger woods won a major golf championship
"[""after a minor infringement""]",what was the name of the german government after ww1
"[""Atlanta–Fulton County Stadium""]",what does ms stand for in coin grading
"[""2017""]",how many numbers do you need to win on lotto 649
"[""Dev"",""Devin Star Tailes""]",when did harry potter open at universal orlando
"[""unknown""]",when is the new episode of pll coming out
"[""1967""]",who won the femina miss india world 2018
"[""Season 4, Episode 8""]",who has the most pga tour wins in a season
"[""2018""]",who plays john ralphio in parks and recreation
"[""Welton Academy""]",who won the national title in college football last year
"[""Carole King""]",how many members does a nuclear family have
"[""Evaluation and management""]",which type of organism would occupy the bottom trophic level
"[""eastward, in prograde motion""]",who sings danke schoen in fools rush in
"[""Lionel Messi""]",when did mississippi become part of the united states
"[""Ireland""]",how many episodes in season 1 of the oc
"[""1967""]",dancing girl statue discovered in mahenjodaro is made of
"[""Molt Taylor""]",who did tom brady's voice on family guy
"[""In 1995""]",where was the world's largest uncut diamond discovered
"[""1962""]",when did the us buy the louisiana territory
"[""Anderson Silva""]",when will luke cage season 2 be released
"[""1967""]",where did they film eat pray love in bali
"[""Lebanese""]",who plays the little girl in miracle on 34th street 1994
