year,month,date_of_month,day_of_week,births
2012,7,8,2,13970
2012,10,16,2,10207
2012,1,10,4,13391
2012,5,1,4,14202
2012,11,5,7,9672
2012,1,28,2,12712
2012,11,3,6,12760
2012,5,29,1,10697
2012,10,29,5,9399
2012,2,26,2,11434
2012,8,26,1,14320
2012,7,5,4,10266
2012,6,18,7,11577
2012,3,26,7,13045
2012,8,19,5,12346
2012,2,4,6,11964
2012,3,31,2,11081
2012,7,18,5,12225
2012,5,26,7,10963
2012,12,2,3,16004
2012,3,31,6,5728
2012,1,30,4,12350
2012,10,9,5,9908
2012,3,1,6,14755
2012,12,25,2,11339
2012,1,3,1,13335
2012,4,31,7,14177
2012,2,7,6,12788
2012,7,24,3,8528
2012,1,23,5,12618
2012,7,20,3,13424
2012,12,5,2,13989
2012,8,10,3,11864
2012,2,26,5,13220
2012,4,19,2,8726
2012,3,2,5,14124
2012,6,23,5,11901
2012,11,15,1,12297
2012,7,15,3,13222
2012,11,7,5,10645
2012,6,27,6,11292
2012,1,26,2,14109
2012,3,5,3,15876
2012,4,8,2,8515
2012,2,1,2,11244
2012,9,24,2,12385
2012,10,5,5,12516
2012,10,16,6,14433
2012,3,16,4,8324
2012,10,25,5,9014
2012,4,5,3,10439
2012,1,10,6,7183
2012,6,4,2,14146
2012,12,16,3,7658
2012,10,28,7,12625
2012,10,25,1,12583
2012,4,2,4,16081
2012,2,20,5,11654
2012,6,6,2,11192
2012,2,7,5,13273
2012,5,31,3,8409
2012,3,7,6,10378
2012,10,16,5,14716
2012,10,17,5,13468
2012,10,7,5,8562
2012,7,22,5,10787
2012,8,10,4,14326
2012,6,4,7,8576
2012,11,6,4,9635
2012,6,4,5,13822
2012,7,17,4,12593
2012,5,6,6,8386
2012,7,11,3,11411
2012,9,26,2,12276
2012,9,13,1,13050
2012,8,24,7,10807
2012,2,9,5,10023
2012,12,20,5,8734
2012,2,9,1,8284
2012,2,3,3,14469
2012,11,4,1,12308
2012,7,15,5,10370
2012,10,18,6,12639
2012,9,25,1,6718
2012,5,7,2,13628
2012,8,1,2,11989
2012,6,11,2,9742
2012,5,5,4,11661
2012,8,25,7,11587
2012,3,29,2,15024
2012,12,26,2,11968
2012,3,15,1,10926
2012,7,2,1,10358
2012,9,14,5,5728
2012,10,22,1,10357
2012,10,8,2,10855
2012,3,6,6,13524
2012,7,23,7,12510
2012,1,19,4,15335
2012,1,21,4,10346
2012,5,28,7,15082
2012,5,13,1,12150
2012,9,7,7,8317
2012,9,10,6,7195
2012,12,4,4,8185
2012,2,22,3,13078
2012,9,20,3,12079
2012,5,18,7,12362
2012,11,24,1,12498
2012,10,15,2,11193
2012,11,6,7,10547
2013,7,10,2,11476
2013,12,3,6,11250
2013,5,12,5,8549
2013,1,3,7,10320
2013,4,31,1,12567
2013,10,18,1,12642
2013,5,14,5,9264
2013,4,21,4,8800
2013,2,31,2,12979
2013,11,9,4,12113
2013,11,5,1,12100
2013,8,29,2,13304
2013,1,6,4,8677
2013,7,9,5,12043
2013,2,15,1,10853
2013,8,16,7,11958
2013,1,3,4,6035
2013,2,17,3,13958
2013,6,9,7,11457
2013,10,28,6,9998
2013,10,20,4,11167
2013,3,17,6,7634
2013,9,18,5,11466
2013,12,10,4,13479
2013,10,24,3,9514
2013,5,29,1,16081
2013,11,28,6,16081
2013,12,3,4,8244
2013,2,4,5,8636
2013,5,6,2,12229
2013,12,6,6,8509
2013,10,25,4,12256
2013,11,29,3,10813
2013,3,29,7,8565
2013,2,7,1,7287
2013,3,6,4,13565
2013,7,24,3,7927
2013,7,12,4,10987
2013,7,23,2,11427
2013,11,20,4,14321
2013,1,3,7,12584
2013,12,13,3,12611
2013,11,21,7,14088
2013,1,19,1,9777
2013,8,7,4,12422
2013,4,3,4,8839
2013,1,12,4,14399
2013,6,20,6,13459
2013,4,10,6,12090
2013,10,21,2,8463
2013,7,17,2,10861
2013,2,1,7,9577
2013,7,17,4,10624
2013,6,19,5,8682
2013,1,20,1,10065
2013,12,6,6,12874
2013,6,27,6,10421
2013,4,8,5,9483
2013,6,2,7,9683
2013,11,28,3,15476
2013,11,26,2,8285
2013,8,11,1,14592
2013,9,9,6,13671
2013,4,22,1,12648
2013,2,29,2,10824
2013,3,19,2,12595
2013,8,5,7,12692
2013,2,14,6,8543
2013,12,21,5,9735
2013,6,9,6,6948
2013,7,24,7,16081
2013,8,22,3,12856
2013,11,19,3,10059
2013,9,2,1,13621
2013,9,19,2,13511
2013,7,2,2,14542
2013,1,26,6,8242
2013,1,6,6,11562
2013,8,3,4,13301
2013,9,22,3,15837
2013,9,8,2,11981
2013,6,21,3,10755
2013,4,28,2,16081
2013,6,9,3,13810
2013,6,9,7,9491
2013,5,25,7,10956
2013,11,30,6,7707
2013,2,28,2,13049
2013,11,11,5,8116
2013,7,11,5,12072
2013,7,21,6,16081
2013,2,31,5,9663
2013,7,17,3,11433
2013,4,25,4,9740
2013,4,5,6,12875
2013,2,10,4,14232
2013,7,25,1,10707
2013,10,18,1,16081
2013,6,17,1,15387
2013,3,2,2,9576
2013,5,22,7,8987
2013,12,17,6,10405
2013,1,22,7,12181
2013,2,29,3,16081
2013,2,26,1,12359
2013,6,1,1,14410
2013,7,16,5,13113
2013,7,2,2,8395
2013,12,17,3,13491
2013,3,9,7,16081
2013,6,17,1,8068
2013,7,3,5,8466
2013,5,15,2,8815
2013,6,2,4,11978
2013,5,31,4,8490
2013,6,21,5,9973
2013,3,4,3,11787
2013,2,23,6,10943
2013,12,26,3,5728
2013,11,15,5,14014
2013,4,29,6,10431
2013,10,7,4,12148
2013,8,13,7,12601
2013,10,19,3,11017
2013,6,15,5,14691
2013,7,17,2,13525
2013,11,16,7,13702
2013,4,11,3,9044
2013,12,26,1,11232
2013,9,27,2,11730
2013,10,24,5,11014
2013,9,24,5,8435
2013,9,30,4,9402
2013,3,1,3,9230
2013,1,21,4,11979
2013,6,14,4,9993
2013,1,28,6,12573
2013,10,23,5,16081
2013,3,24,2,10153
2013,6,22,2,9403
2013,9,8,2,11235
2013,4,5,5,7154
2013,1,21,4,10526
2013,1,5,7,13046
2013,10,21,6,5728
2013,9,6,4,12111
2013,2,23,2,7074
2013,11,4,7,7218
2013,11,18,1,9010
2013,11,15,7,14259
2013,3,22,4,13695
2013,2,15,4,5957
2013,5,10,1,14163
2013,7,28,1,8497
2013,12,13,2,9904
2013,3,1,1,11259
2013,6,8,6,11730
2013,4,18,7,14053
2013,5,17,2,12680
2013,7,4,2,7830
2013,1,4,5,10185
2013,5,19,4,11885
2013,12,25,6,12712
2013,3,3,6,13878
2013,6,7,1,10304
2013,11,28,5,9522
2013,7,29,4,12077
2013,2,29,4,10668
2013,6,27,2,9196
2013,12,22,6,12937
2013,5,2,4,9513
2013,7,5,1,11697
2013,9,15,2,11195
2013,11,23,4,13164
2013,10,9,5,12211
2013,2,9,6,13630
2013,3,23,2,9984
2013,6,29,6,9562
2013,5,26,3,14315
2013,9,5,1,10245
2013,5,27,1,14453
2013,5,27,7,11879
2013,6,21,2,12937
2013,9,19,6,13264
2013,1,20,1,9203
2013,4,15,7,9045
2013,11,26,3,12409
2013,12,28,1,6102
2013,6,10,5,11836
2013,1,10,2,12420
2013,6,25,4,7397
2013,4,6,4,12594
2013,4,2,4,12340
2013,7,26,1,7939
2013,10,26,1,11779
2013,6,3,4,9973
2013,11,3,6,13386
2013,5,28,2,8880
2013,10,9,6,11188
2013,1,22,4,13880
2013,2,12,7,10972
2013,5,26,5,9680
2013,9,9,6,13033
2013,9,9,2,11036
2013,8,13,5,13173
2013,6,25,3,15494
2013,8,8,7,10887
2013,1,22,5,13008
2013,6,25,7,8667
2013,5,18,5,12454
2013,6,17,5,14747
2013,12,23,7,14712
2013,5,5,7,11311
2013,10,15,3,12073
2013,10,2,5,9429
2013,12,3,2,10683
2013,4,13,5,13156
2013,2,6,3,16081
2013,1,18,2,12093
2013,7,5,1,9248
2013,7,26,2,10907
2013,8,25,6,8606
2013,10,24,5,14632
2013,6,12,7,9321
2013,6,31,3,11371
2013,11,27,7,11010
2013,1,21,4,8173
2013,2,28,2,11764
2013,9,30,5,14607
2013,10,11,2,10852
2013,5,30,4,14648
2013,4,15,1,9887
2013,11,18,1,15044
2013,2,2,7,15514
2013,9,18,4,9816
2013,11,24,2,10776
2013,5,6,3,9775
2013,12,15,1,10141
2013,10,15,1,10768
2013,6,3,1,8385
2013,12,21,2,10043
2013,2,31,6,10864
2013,9,26,5,10703
2013,3,27,4,14733
2013,8,28,3,12776
2013,11,29,5,7250
2013,8,27,5,13247
2013,3,4,1,10783
2013,8,19,3,10653
2013,9,19,2,12910
2013,1,4,2,9625
2013,8,9,5,10478
2013,8,28,4,9443
2013,9,8,3,9852
2013,6,24,5,11519
2013,2,17,1,14137
2013,9,3,1,11351
2013,2,17,4,6947
2013,2,23,1,10443
2013,7,18,4,7264
2013,2,18,6,9280
2013,2,25,7,12695
2013,11,16,6,14215
2013,6,14,5,11638
2013,3,12,6,10811
2013,9,25,4,16081
2013,3,14,7,8570
2013,3,12,7,13092
2013,1,5,6,8571
2013,5,8,7,8123
2013,5,23,1,12446
2013,6,9,2,11319
2013,12,21,1,14504
2013,3,12,7,9122
2013,1,21,6,14035
2013,6,24,1,11789
2013,8,15,6,12892
2013,4,31,1,8654
2013,9,17,4,12514
2013,8,11,6,12823
2013,9,3,3,11046
2013,9,11,7,11552
2013,1,30,1,10573
2013,3,22,2,10730
2013,9,25,5,12504
2013,10,28,4,14031
2013,11,2,4,10381
2013,2,1,5,13819
2013,1,23,3,15151
2013,1,7,3,14423
2013,8,24,6,12613
2013,6,20,6,7242
2013,9,22,3,12658
2013,12,4,6,13683
2013,2,6,3,10416
2013,11,21,2,9553
2013,11,10,7,14262
2013,7,13,1,9907
2013,3,27,2,11967
2013,12,6,7,12603
2013,8,19,2,11380
2013,6,9,6,11878
2013,11,12,7,13177
2013,11,10,2,14307
2013,6,9,2,14934
2013,2,12,3,15282
2013,1,16,3,15003
2013,2,3,7,14125
2013,3,9,3,13752
2013,4,3,6,11458
2013,11,4,5,11284
2013,7,20,1,12520
2013,5,9,7,10074
2013,1,24,1,7733
2013,11,30,6,10913
2013,4,11,4,11871
2013,7,6,1,12479
2013,3,2,5,13737
2013,2,26,6,10849
2013,6,28,3,13851
2013,6,13,5,12588
2013,1,27,3,7233
2013,10,15,5,9488
2013,8,19,4,15055
2013,9,29,5,12043
2013,9,5,5,11523
2013,1,20,7,12449
2013,6,25,6,16081
2013,3,22,4,11081
2013,3,23,7,12996
2013,9,22,4,12771
2013,10,31,3,12126
2013,3,12,2,10174
2013,3,23,2,14137
2013,12,23,1,8958
2013,10,28,2,9982
2013,10,24,2,8820
2013,9,26,6,13135
2013,11,15,3,13851
2013,6,4,2,10757
2013,8,25,3,8855
2013,11,22,4,6426
2013,8,19,2,11433
2013,12,29,4,11337
2013,1,20,3,13962
2013,3,8,7,12418
2013,10,5,6,10876
2013,3,24,7,10181
2013,2,30,6,9101
2013,12,25,6,11178
2013,1,18,4,11896
2013,12,10,2,13256
2014,10,20,5,8546
2014,9,17,7,12609
2014,1,12,6,13950
2014,3,10,6,8966
2014,7,20,3,7689
2014,2,2,6,11055
2014,7,15,5,14003
2014,1,14,2,12505
2014,2,31,5,14543
2014,9,3,3,12768
2014,10,16,1,12983
2014,8,27,6,10578
2014,6,18,4,10502
2014,3,2,2,11184
2014,9,28,4,13766
2014,2,10,3,10725
2014,10,15,7,9983
2014,10,4,3,9760
2014,6,23,3,11352
2014,6,19,1,5728
2014,9,3,7,10719
2014,5,18,3,14141
2014,4,6,7,9395
2014,10,31,2,9008
2014,3,16,7,8075
2014,9,8,5,14770
2014,10,30,6,8922
2014,1,5,3,9138
2014,8,6,3,11779
2014,3,18,5,6159
2014,1,23,1,15252
2014,2,28,7,5728
2014,3,6,2,10249
2014,9,10,5,12329
2014,9,26,1,10861
2014,11,22,5,10379
2014,7,9,4,11942
2014,5,15,5,12488
2014,7,23,6,8913
2014,11,17,7,12374
2014,2,15,7,11614
2014,1,13,4,8054
2014,8,12,3,14338
2014,12,14,7,12252
2014,12,25,1,12778
2014,10,9,7,11257
2014,10,22,7,14135
2014,8,6,2,11177
2014,8,17,2,15605
2014,7,12,3,15469
2014,11,12,3,14532
2014,12,2,5,13573
2014,3,25,5,15558
2014,11,27,1,10891
2014,7,28,7,11680
2014,4,13,2,11559
2014,8,5,1,10619
2014,3,22,4,12380
2014,3,7,6,9389
2014,12,31,3,13481
2014,9,27,2,12993
2014,2,14,2,10836
2014,1,12,4,9213
2014,1,25,7,15134
2014,1,27,7,11929
2014,3,6,1,11361
2014,8,7,1,13506
2014,8,3,6,14431
2014,8,19,1,11979
2014,6,3,1,12037
2014,10,25,2,8399
2014,10,26,6,11178
2014,6,3,7,11142
2014,2,6,2,11340
2014,1,29,2,12563
2014,1,22,6,12463
2014,6,12,1,12200
2014,2,6,4,11352
2014,12,22,7,12761
2014,8,23,2,11148
2014,8,2,5,11768
2014,1,1,3,8700
2014,1,4,4,12495
2014,3,13,7,11876
2014,8,2,6,13203
2014,5,11,3,12103
2014,12,13,2,13194
2014,11,23,4,13185
2014,9,2,5,12906
2014,12,7,4,9954
2014,3,19,3,12457
2014,10,24,3,14533
2014,4,2,2,12341
2014,1,14,4,8640
2014,11,4,5,11478
2014,9,12,1,11689
2014,2,6,4,15629
2014,6,25,5,12578
2014,11,20,3,14677
2014,7,30,5,14754
2014,3,19,6,15125
2014,9,15,4,16081
2014,3,26,5,11165
2014,1,7,4,12171
2014,11,14,5,11997
2014,1,9,4,10286
2014,10,24,2,9584
2014,7,19,1,12165
2014,9,30,3,9978
2014,3,12,5,14503
2014,10,25,1,12538
2014,12,30,1,13157
2014,1,28,5,13753
2014,8,7,5,12788
2014,6,26,7,8972
2014,5,6,5,12470
2014,8,15,1,10637
2014,11,8,2,12231
2014,10,11,5,10205
2014,8,17,4,6905
2014,3,31,5,16081
2014,8,15,7,12475
2014,10,15,5,8479
2014,6,26,2,9203
2014,5,26,3,12804
2014,11,11,4,13010
2014,9,26,2,13467
2014,4,2,5,9054
2014,10,30,2,13240
2014,4,16,1,10263
2014,10,26,4,10674
2014,10,25,1,9775
2014,9,20,3,10562
2014,8,4,1,10592
2014,12,21,4,6229
2014,6,17,2,10927
2014,1,12,4,11985
2014,12,25,3,9668
2014,8,10,2,8873
2014,5,29,7,7440
2014,5,26,1,14082
2014,7,8,3,8049
2014,6,28,7,12577
2014,10,19,1,13178
2014,1,7,7,5728
2014,7,12,7,10178
2014,7,13,5,8920
2014,12,12,7,10819
2014,7,16,4,7551
2014,3,31,6,11151
2014,4,11,5,10324
2014,3,8,7,15064
2014,12,19,3,13459
2014,4,20,3,15120
2014,10,30,7,13474
2014,8,27,2,13305
2014,8,12,4,9162
2014,12,9,1,9062
2014,3,21,2,11148
2014,6,21,1,10111
2014,10,23,6,15543
2014,1,3,6,15681
2014,6,13,5,11531
2014,10,18,6,10511
2014,12,14,3,9285
2014,7,15,1,11162
2014,5,23,7,14844
2014,9,25,2,9511
2014,10,18,6,11153
2014,2,23,7,9441
2014,7,7,1,14845
2014,10,9,6,11114
2014,7,12,6,11079
2014,1,27,6,10774
2014,5,3,5,12101
2014,9,2,2,11835
2014,12,17,6,11724
2014,5,28,2,13235
2014,8,8,3,13071
2014,7,14,7,9786
2014,12,23,4,9801
2014,8,20,1,10917
2014,1,27,1,10777
2014,7,19,2,12211
2014,10,24,1,14096
2014,4,11,6,12495
2014,3,27,5,9296
2014,2,9,3,10523
2014,7,25,5,14650
2014,4,18,4,14791
2014,8,11,4,11177
2014,3,12,3,7912
2014,8,8,4,7718
2014,8,21,2,11693
2014,3,25,3,12288
2014,1,10,1,11583
2014,6,11,7,12495
2014,8,17,1,11064
2014,4,13,5,12803
2014,8,24,3,8977
2014,1,9,2,9456
2014,6,27,4,11826
2014,11,10,5,9974
2014,9,20,3,13590
2014,6,3,7,13139
2014,12,20,5,5989
2014,8,19,6,12848
2014,5,21,3,10921
2014,6,26,5,6805
2014,3,2,3,10490
2014,11,24,6,11621
2014,5,5,3,8257
2014,9,27,5,13941
2014,7,13,1,10304
2014,7,19,5,9138
2014,8,29,1,6752
2014,7,9,3,12303
2014,8,18,2,11368
2014,8,18,1,11520
2014,1,23,3,13531
2014,2,24,6,5728
2014,9,17,2,11538
2014,11,14,1,13300
2014,8,3,1,9711
2014,2,26,1,8287
2014,4,13,1,10947
2014,5,22,2,10514
2014,10,13,5,11240
2014,8,23,4,10577
2014,1,10,3,10401
2014,12,24,2,13881
2014,11,22,5,10526
2014,9,17,3,15044
2014,11,16,3,13287
2014,3,16,2,8703
2014,3,2,6,8243
2014,1,23,7,12689
2014,6,10,2,11417
2014,9,6,1,12847
2014,3,19,3,9631
2014,10,22,2,12740
2014,1,19,7,7914
2014,6,19,1,10068
2014,11,18,7,10950
2014,9,20,4,11596
2014,7,5,4,12382
2014,1,2,4,9402
2014,12,14,7,12651
2014,1,31,4,10430
2014,11,1,1,10325
2014,2,28,5,11532
2014,10,23,7,11943
2014,4,7,2,8649
2014,11,22,1,11734
2014,2,18,7,11472
2014,4,15,4,7867
2014,10,16,4,10040
2014,12,28,7,9673
2014,10,5,3,12624
2014,10,28,4,11972
2014,12,26,4,14524
2014,9,28,2,9606
2014,3,7,5,9754
2014,8,8,3,12904
2014,1,22,3,13159
2014,3,18,5,11778
2014,6,15,7,12350
2014,11,24,6,15125
2014,2,3,4,9362
2014,4,30,4,12271
2014,1,31,2,11111
2014,12,18,1,9469
2014,12,22,6,7794
2014,4,2,1,9627
2014,10,19,3,12356
2014,9,9,4,10175
2014,7,10,6,11001
2014,7,7,1,16081
2014,12,18,1,6313
2014,1,9,6,13645
2014,3,5,1,9403
2014,10,9,2,9025
2014,3,26,4,12372
2014,7,15,4,11653
2014,8,13,2,9719
2014,7,30,7,10182
2014,12,19,7,10777
2014,12,30,5,13470
2014,6,18,3,6432
2014,3,4,5,7822
2014,9,31,4,11455
2014,4,14,7,9408
2014,1,25,7,15241
2014,3,8,5,14770
2014,8,27,3,9022
2014,5,27,5,11893
2014,8,21,4,13293
2014,8,14,7,14252
2014,3,23,7,14492
2014,7,2,5,10792
2014,3,16,7,10764
2014,1,16,2,13057
2014,1,30,1,14529
2014,11,12,5,10741
2014,12,30,5,10253
2014,5,1,7,11887
2014,3,5,2,10418
2014,12,26,6,6811
2014,1,17,3,10521
2014,3,22,1,8025
2014,3,6,6,9886
2014,2,18,2,10762
2014,8,6,2,12375
2014,4,28,5,10170
2014,3,20,5,9773
2014,7,15,5,11485
2014,3,31,2,10231
2014,1,1,6,9239
2014,4,23,1,12111
2014,1,31,4,11616
2014,4,9,1,11926
2014,7,1,1,12068
2014,1,29,6,10145
2014,4,26,6,16081
2014,10,13,5,12517
2014,9,27,2,13523
2014,1,17,4,14316
2014,2,27,7,11215
2014,4,12,5,10463
2014,8,15,5,16059
2014,3,6,4,9181
2014,7,7,7,10182
2014,11,27,2,11582
2014,7,22,1,8804
2014,6,18,5,11683
2014,7,25,2,12210
2014,8,15,7,12899
2014,7,23,2,11828
2014,7,5,5,13739
2014,5,7,4,12369
2014,7,17,6,12606
2014,12,6,7,8856
2014,1,14,5,14534
2014,4,11,5,11698
2014,9,4,3,7669
2014,6,12,3,8524
2014,10,11,2,10483
2014,3,16,5,11771
2014,4,25,4,6786
2014,7,22,1,11233
2014,5,12,6,9462
2014,6,20,5,9902
2014,12,21,5,5728
2014,6,17,7,11241
2014,4,3,4,8444
2014,2,28,5,8296
2014,9,22,2,13087
2014,3,19,7,10837
